scenario,dataset,recov_r_alpha_pos,est_gamma_alpha_pos,se_gamma_alpha_pos,ci_excludes0_alpha_pos,true_gamma_alpha_pos,ci_covers_true_alpha_pos,recov_r_alpha_neg,est_gamma_alpha_neg,se_gamma_alpha_neg,ci_excludes0_alpha_neg,true_gamma_alpha_neg,ci_covers_true_alpha_neg,recov_r_beta,est_gamma_beta,se_gamma_beta,ci_excludes0_beta,true_gamma_beta,ci_covers_true_beta,largest_gamma_param,target_is_largest
alpha_pos,236,0.8450186446186364,0.1883632719714408,0.06025943869503756,1,0.1,1,0.8157118499070277,-0.05281785668681914,0.0659070915694892,0,0.0,1,0.9481292439331839,0.04796287120744593,0.0527472823884827,0,0.0,1,alpha_pos,1.0
alpha_pos,237,0.8605704674362659,0.10262783499220006,0.06625381183090963,0,0.1,1,0.818647717239545,-0.1130800979681211,0.050613487177302074,1,0.0,0,0.9413005259357018,0.002370906755430438,0.0571271587055454,0,0.0,1,alpha_neg,0.0
alpha_pos,238,0.7202482970178199,-0.004032320559145335,0.05756926379104445,0,0.1,1,0.6814466102285991,0.10924052258711037,0.060908984311810195,0,0.0,1,0.9035314027410194,-0.01328336896467868,0.05168304430202635,0,0.0,1,alpha_neg,0.0
alpha_pos,239,0.713084051056533,0.1695768353756283,0.05583061800079872,1,0.1,1,0.7928787092948782,0.01919629976016634,0.07183885429043722,0,0.0,1,0.9286639120457544,0.0772015439060885,0.04668527947474814,0,0.0,1,alpha_pos,1.0
alpha_pos,240,0.7951219993369119,0.16191794780682667,0.054675707016495274,1,0.1,1,0.7999737500282394,0.02090244554199898,0.06602778110608554,0,0.0,1,0.9226448631517755,-0.0920710291734008,0.046007513356896644,1,0.0,0,alpha_pos,1.0
alpha_pos,241,0.6468119500612417,0.1301065428072587,0.05347780856609869,1,0.1,1,0.8745354326145293,0.004621237302060316,0.06585041739299438,0,0.0,1,0.9350025545028698,-0.00427023284799005,0.049852664572373494,0,0.0,1,alpha_pos,1.0
alpha_pos,242,0.8360389206004107,0.0875182622910188,0.07479001210084357,0,0.1,1,0.8028443467588592,0.014208353376692361,0.07106852750752056,0,0.0,1,0.9170526677451929,0.06104797630653668,0.04947431450093121,0,0.0,1,alpha_pos,1.0
alpha_pos,243,0.8211131623434124,0.06889419986049462,0.0573643841416868,0,0.1,1,0.7881000126057964,0.01468386696423885,0.05787335498597378,0,0.0,1,0.90568761988401,0.022009901234721487,0.042242272174054095,0,0.0,1,alpha_pos,1.0
alpha_pos,244,0.7997574989514074,-0.025129843129245953,0.06248499066715517,0,0.1,0,0.8341451804421286,0.0672838167740966,0.07555843518487233,0,0.0,1,0.9264375804969223,0.0853191625698694,0.046173785733507694,0,0.0,1,beta,0.0
alpha_pos,245,0.8332911801467422,0.06574678174444429,0.06600267180570267,0,0.1,1,0.755947360640097,-0.07781533906856641,0.053712516242184156,0,0.0,1,0.9341650396938963,-0.09132060052191344,0.05498932522864482,0,0.0,1,beta,0.0
alpha_pos,246,0.7896675022965003,0.07837762765758706,0.05606957963134152,0,0.1,1,0.8355216210258022,-0.04414881264423725,0.061899548845394455,0,0.0,1,0.928786760615089,-0.08220755782490939,0.04850067173229127,0,0.0,1,beta,0.0
alpha_pos,247,0.7476010197776363,0.055223410323215455,0.06097581781010897,0,0.1,1,0.7517439852215283,-0.099437232708902,0.05752670400518709,0,0.0,1,0.9365027608037964,0.012489051701559284,0.054176366446134314,0,0.0,1,alpha_neg,0.0
alpha_pos,248,0.8308693347929803,0.2683803775439843,0.07188799380131361,1,0.1,0,0.8073128512891032,-0.042932133037325265,0.06451798963944488,0,0.0,1,0.9367456906648485,-0.01783557286821308,0.04835405221025788,0,0.0,1,alpha_pos,1.0
alpha_pos,249,0.7816273414223224,0.04279680814801321,0.056946270668321794,0,0.1,1,0.8361048011249048,-0.022002098843748204,0.06358175661043045,0,0.0,1,0.9070659056036787,0.09695838575692536,0.054392745611655,0,0.0,1,beta,0.0
alpha_pos,250,0.8378171636477904,0.1527541569994088,0.05300266803427858,1,0.1,1,0.7669205343126626,-0.10434188408251091,0.05960248236257443,0,0.0,1,0.9168683891215348,-0.00864714758950723,0.04107913402188202,0,0.0,1,alpha_pos,1.0
alpha_pos,251,0.7991319112699092,0.14553357503873626,0.05788264012472094,1,0.1,1,0.7557237312892596,0.08051466028538315,0.06373930470915026,0,0.0,1,0.9396215309061157,-0.015782858501271913,0.053379603310613456,0,0.0,1,alpha_pos,1.0
alpha_pos,252,0.8597286666274624,0.2118622670430483,0.0647248119326252,1,0.1,1,0.7990906638374102,-0.10326709000227666,0.05069300481505219,1,0.0,0,0.9539734528015031,0.0748153388431855,0.05190147341971704,0,0.0,1,alpha_pos,1.0
alpha_pos,253,0.861502574760008,0.0958963781414439,0.06955788260512633,0,0.1,1,0.8633856807488254,-0.010459681187600024,0.0727097402897124,0,0.0,1,0.9445961919493574,0.0179002309181267,0.053718512040668985,0,0.0,1,alpha_pos,1.0
alpha_pos,254,0.7872310986347009,0.034051877907387694,0.06305262366167405,0,0.1,1,0.8396475964391498,-0.06546166185252171,0.06752703171580617,0,0.0,1,0.9171123958150919,0.042944659134131154,0.05008959284120457,0,0.0,1,alpha_neg,0.0
alpha_pos,255,0.7762565755266009,0.17929322972695977,0.05886376931776165,1,0.1,1,0.804129293881428,-0.019772328184833578,0.05551103541407115,0,0.0,1,0.9483901713323603,-0.032599855863078085,0.05554332785975257,0,0.0,1,alpha_pos,1.0
alpha_pos,256,0.7951374359529854,0.1324860933725773,0.06271109026545343,1,0.1,1,0.7390949230493443,0.045792390435618766,0.054460322280674475,0,0.0,1,0.9450889810201051,-0.05995318364174203,0.05650626088934711,0,0.0,1,alpha_pos,1.0
alpha_pos,257,0.7797148073410645,0.11336762443088823,0.06787784234029168,0,0.1,1,0.8145660852573265,-0.01825509383811992,0.0706358311437567,0,0.0,1,0.939954936894044,-0.03789718332789967,0.05495164114451887,0,0.0,1,alpha_pos,1.0
alpha_pos,258,0.794685880156216,0.05005241892107864,0.06652349015127637,0,0.1,1,0.8519100270031329,0.023412743560907216,0.05658699278247481,0,0.0,1,0.9396268867794824,-0.007520107324194012,0.05034052611939167,0,0.0,1,alpha_pos,1.0
alpha_pos,259,0.7791406156139199,0.02856906796285352,0.061346355842233226,0,0.1,1,0.8241563288379568,-0.04578961126543152,0.07218408632240392,0,0.0,1,0.922388064060524,-0.07561160548427912,0.05295340927993257,0,0.0,1,beta,0.0
alpha_pos,260,0.82754919269157,0.21276796607682505,0.062058733247668064,1,0.1,1,0.7690072759335982,0.04645693687877998,0.05547039420810932,0,0.0,1,0.9270318674332257,0.08311413074890289,0.04980305569874197,0,0.0,1,alpha_pos,1.0
alpha_pos,261,0.8033890199071412,0.2570078643287787,0.0651153158254319,1,0.1,0,0.8137689546104664,-0.022171726573893966,0.06758683542642265,0,0.0,1,0.9271116410138724,0.029169065290606325,0.0473210348602791,0,0.0,1,alpha_pos,1.0
alpha_pos,262,0.6937268480704438,0.11960145451950917,0.055503627039932286,1,0.1,1,0.7967021248976182,0.03577640725192726,0.06342689305745576,0,0.0,1,0.9660783450577388,0.013863621673555218,0.055498854350937495,0,0.0,1,alpha_pos,1.0
alpha_pos,263,0.888300527575123,0.1933506401320671,0.06712199946985267,1,0.1,1,0.8105926554887106,0.12002986833387977,0.050716292842096285,1,0.0,0,0.9404055228571395,0.06479389284591218,0.055679056955364264,0,0.0,1,alpha_pos,1.0
alpha_pos,264,0.8388803219299007,0.2552085001609305,0.05894376862315999,1,0.1,0,0.7542579343072014,-0.019347712454001704,0.0633226709994449,0,0.0,1,0.9489342377891452,-0.03964976377145393,0.05698673790892197,0,0.0,1,alpha_pos,1.0
alpha_pos,265,0.8028987986246321,-0.026846862464273657,0.05939025409707819,0,0.1,0,0.7686029539286496,-0.06349622815950784,0.06755578072751896,0,0.0,1,0.9439179430906853,0.1110220482334146,0.0482386061119905,1,0.0,0,beta,0.0
alpha_pos,266,0.8220029135544971,0.10469633796466737,0.07715180631950574,0,0.1,1,0.7074056214862422,-0.01921774174869768,0.04429649110801333,0,0.0,1,0.9103598172350624,-0.03195628380585356,0.047419013074035864,0,0.0,1,alpha_pos,1.0
alpha_pos,267,0.7944388219186048,-0.0005222704138763889,0.06322657816696933,0,0.1,1,0.8094830645447867,-0.03764039125090363,0.06945797836572264,0,0.0,1,0.9318480775552513,-0.0403238800230857,0.04728297433696615,0,0.0,1,beta,0.0
alpha_pos,268,0.8093649633579912,0.07486636014067183,0.07071013286135341,0,0.1,1,0.7344689560690342,0.05631707122611142,0.06429404088978383,0,0.0,1,0.9308353753684013,0.0798572523554519,0.05206498379960941,0,0.0,1,beta,0.0
alpha_pos,269,0.8325875144507955,-0.05468555661754929,0.07398216235662353,0,0.1,0,0.7866651380256297,-0.004746190549300108,0.05600937632954071,0,0.0,1,0.9169429038317767,0.02861991190730793,0.04800790854053907,0,0.0,1,alpha_pos,1.0
alpha_pos,270,0.7226321139620884,0.07892807886356885,0.04616010899042896,0,0.1,1,0.8556778941768227,-0.08327002041234671,0.07264714893611851,0,0.0,1,0.915785163319409,0.03425086510424057,0.047260839697390866,0,0.0,1,alpha_neg,0.0
alpha_pos,271,0.7588404586970348,0.02380472204961534,0.060196829554201595,0,0.1,1,0.8812143907838096,0.04257397525312896,0.07503655479026664,0,0.0,1,0.9105777070777027,-0.009484283532541174,0.05061488634946521,0,0.0,1,alpha_neg,0.0
alpha_pos,272,0.7862834257076126,0.09421036306828508,0.05015520890922068,0,0.1,1,0.7938275318883301,0.03722377965987646,0.064219161091088,0,0.0,1,0.9416173897451047,0.04681300605983286,0.052564059976065114,0,0.0,1,alpha_pos,1.0
alpha_pos,273,0.7858806830978297,0.1794099697482399,0.05701185764905057,1,0.1,1,0.7482210685443593,-0.059382148205298496,0.06579099792551862,0,0.0,1,0.917591685785755,-0.03844914811148429,0.05162914457277992,0,0.0,1,alpha_pos,1.0
alpha_pos,274,0.7517462303574203,0.10382383089499586,0.06255124919289873,0,0.1,1,0.7579687320605787,0.05641890561077249,0.06322404167634219,0,0.0,1,0.9308047162542107,-0.020779585324943617,0.05511598634738888,0,0.0,1,alpha_pos,1.0
alpha_pos,275,0.7660132568240762,0.02539913776553299,0.07584804061960243,0,0.1,1,0.7969558894109394,0.05593051666475105,0.05582056312085029,0,0.0,1,0.9078008211146861,-0.03485250318260641,0.053860313336497184,0,0.0,1,alpha_neg,0.0
alpha_pos,276,0.8081747089215392,0.13167165355807706,0.06317624348563346,1,0.1,1,0.763168376336839,0.08509289228816592,0.06554478888455863,0,0.0,1,0.9496488269755025,0.05549870802569251,0.05802942595135108,0,0.0,1,alpha_pos,1.0
alpha_pos,277,0.7517782589644565,0.0023159666227177854,0.05892011374087256,0,0.1,1,0.8509969253160916,0.026507877609347474,0.06536182359028436,0,0.0,1,0.9451809078156045,0.023507112485453487,0.06134637315139926,0,0.0,1,alpha_neg,0.0
alpha_pos,278,0.8137731700487412,0.06961978859142415,0.06330884272823059,0,0.1,1,0.7659101190006458,0.022848577446390184,0.054868378039527224,0,0.0,1,0.934769327622648,0.021757184654220427,0.05731634586631588,0,0.0,1,alpha_pos,1.0
alpha_pos,279,0.7587167245022981,0.07005815833683604,0.076191383924671,0,0.1,1,0.769618441652848,-0.013555780384698181,0.06666530722045869,0,0.0,1,0.9438863280763511,0.0012750461063147347,0.053931475021867216,0,0.0,1,alpha_pos,1.0
alpha_pos,280,0.8061317079762925,0.04383667512477293,0.07490712779700892,0,0.1,1,0.7626619440177429,0.05318209739110794,0.06171204358697654,0,0.0,1,0.9493229396508399,0.018826153024202222,0.04678514990726104,0,0.0,1,alpha_neg,0.0
alpha_pos,281,0.8542715744061548,0.02667187162907135,0.06698915670015262,0,0.1,1,0.8493840983533983,-0.09767809787262818,0.07722560530344098,0,0.0,1,0.9483157797691149,-0.023277388143364223,0.05216118419288392,0,0.0,1,alpha_neg,0.0
alpha_pos,282,0.8449592968373374,0.08063428151578829,0.07018245021746425,0,0.1,1,0.8471957393791408,0.09500049653067971,0.061243484988883545,0,0.0,1,0.9383521078868051,-0.01834815596045193,0.049870765005690335,0,0.0,1,alpha_neg,0.0
alpha_pos,283,0.7947039609915911,0.10017713856276082,0.05136023293569151,0,0.1,1,0.7769795899128581,0.06694629320875922,0.0593278219725349,0,0.0,1,0.9409758212079042,0.0018296915689506449,0.04500424599735872,0,0.0,1,alpha_pos,1.0
alpha_pos,284,0.8568157066057712,0.1501807783078389,0.07072777003629221,1,0.1,1,0.864069640674614,-0.07222395842293189,0.06602400478576859,0,0.0,1,0.9298041089660355,-0.02401776898086175,0.04747446907586983,0,0.0,1,alpha_pos,1.0
alpha_pos,285,0.8336289492657974,-0.08567950433239564,0.07163816414262107,0,0.1,0,0.7744836155812698,-0.060225090932607576,0.05840418452814545,0,0.0,1,0.9419604097169619,0.02443069710021943,0.048550427462137474,0,0.0,1,alpha_pos,1.0
alpha_pos,286,0.8472495710283519,0.13797634209223542,0.07084286639981241,0,0.1,1,0.8315472731647525,0.08939863611393258,0.06898680290298634,0,0.0,1,0.9344601565755367,0.04109450283464944,0.04990010181955928,0,0.0,1,alpha_pos,1.0
alpha_pos,287,0.7833411181708682,0.04783108985210373,0.057791263268909904,0,0.1,1,0.7821122744158537,-0.08686207378346308,0.060219291967252404,0,0.0,1,0.9730539095961798,-0.000851815252907028,0.05841191236917249,0,0.0,1,alpha_neg,0.0
alpha_pos,288,0.8298484377676569,0.12755516378305093,0.0662231279206975,0,0.1,1,0.8487580913706255,0.040501534329821134,0.07094069398045406,0,0.0,1,0.9452632039719634,-0.06402433211528241,0.05147192452879505,0,0.0,1,alpha_pos,1.0
alpha_pos,289,0.7747835825494787,0.019662780835679027,0.06437653208182165,0,0.1,1,0.830445202811221,0.04192584997754133,0.07893995592513525,0,0.0,1,0.9399658737317184,-0.041693868604781116,0.05296647301599142,0,0.0,1,alpha_neg,0.0
alpha_pos,290,0.7372074520005817,0.10675229204963559,0.07076213111178326,0,0.1,1,0.8095286514085352,-0.13656913818247077,0.059373883973002854,1,0.0,0,0.9254414460008479,0.03935523545388764,0.05067690193232598,0,0.0,1,alpha_neg,0.0
alpha_pos,291,0.7845088474563383,0.026252518009449197,0.06322151986194587,0,0.1,1,0.8324883753084447,0.07203924815820377,0.06837624680788792,0,0.0,1,0.9204460751379513,-0.06351720555736497,0.05423875490787271,0,0.0,1,alpha_neg,0.0
alpha_pos,292,0.7971941286634894,0.17332111983092252,0.06987037903267874,1,0.1,1,0.8660486752757919,-0.03016393879356407,0.07483596946673232,0,0.0,1,0.9423413434972737,0.024275314592696984,0.04807913723775388,0,0.0,1,alpha_pos,1.0
alpha_pos,293,0.831186335234579,0.14825349370874163,0.06675322289228204,1,0.1,1,0.8641685727329256,-0.06027185808857182,0.0755482114948266,0,0.0,1,0.9095056751181,-0.09290870120632078,0.041423289265451996,1,0.0,0,alpha_pos,1.0
alpha_pos,294,0.7165348823100133,0.2205970158606418,0.06645638635732588,1,0.1,1,0.7716312896584698,-0.02557770884358262,0.06547038114049189,0,0.0,1,0.9579936967808677,-0.019589959864550872,0.056370516775626434,0,0.0,1,alpha_pos,1.0
alpha_pos,295,0.8388217704814933,0.1275037562251041,0.06691927581103108,0,0.1,1,0.8288204379327201,-0.008554308088223283,0.06572349106739885,0,0.0,1,0.9441749115507457,-0.030538288402402816,0.0481509518389592,0,0.0,1,alpha_pos,1.0
alpha_pos,296,0.8364636704051368,0.11746568991005148,0.07453034110686534,0,0.1,1,0.8106045896237366,0.04814497397314964,0.05720784651176165,0,0.0,1,0.9556768200917418,-0.03244271903646668,0.052174847213271244,0,0.0,1,alpha_pos,1.0
alpha_pos,297,0.8241277065281551,-0.03196813445285405,0.07676143452351399,0,0.1,1,0.7718206350026486,0.11599633402422668,0.06187601769700576,0,0.0,1,0.9230925342206154,-0.030045500285304273,0.048347930649786305,0,0.0,1,alpha_neg,0.0
alpha_pos,298,0.8171815232812345,0.028530612484942718,0.06535498946529618,0,0.1,1,0.8005789656246166,0.018777721264964048,0.05486584132179304,0,0.0,1,0.9109548707131384,0.07967409512856338,0.05116764552342942,0,0.0,1,beta,0.0
alpha_pos,299,0.6884697393412353,0.0675144062598223,0.058424771227129725,0,0.1,1,0.756101707000539,0.01119446401237185,0.06734294659753166,0,0.0,1,0.9305423041142813,0.011837994259642362,0.048900718230136565,0,0.0,1,alpha_pos,1.0
alpha_neg,0,0.8650980531360353,-0.15043180763606578,0.06238031603989651,1,0.0,0,0.8377051719887985,0.1318968257524776,0.05741891722156066,1,0.1,1,0.910793519482901,-0.0010774354428521036,0.04845502064457081,0,0.0,1,alpha_pos,0.0
alpha_neg,1,0.7342451328016875,-0.07321367161358233,0.06811811235277226,0,0.0,1,0.8386112167021267,-0.05587478997180015,0.06500729423064451,0,0.1,0,0.9346161179407565,0.06434384371563633,0.05154282176159391,0,0.0,1,alpha_pos,0.0
alpha_neg,2,0.7922298461920039,-0.07561414444983262,0.06925269763867144,0,0.0,1,0.6611773162391039,0.044181101508256035,0.048662421558805194,0,0.1,1,0.9350715869834666,-0.08148952666764116,0.05429530655931843,0,0.0,1,beta,0.0
alpha_neg,3,0.7710826485940486,0.07553934671872435,0.06472002639478401,0,0.0,1,0.8035402950222833,0.1696830676592827,0.06590204021033536,1,0.1,1,0.9439188677689432,0.004700508086065989,0.05043628041289164,0,0.0,1,alpha_neg,1.0
alpha_neg,4,0.7496349562749478,-0.044550427472205605,0.0649233721685988,0,0.0,1,0.778249474611407,0.24098516642777126,0.0620055637239795,1,0.1,0,0.9134171285554518,0.032838238270758525,0.05308414210606115,0,0.0,1,alpha_neg,1.0
alpha_neg,5,0.8125347790196012,-0.013567845871191715,0.06054343063096845,0,0.0,1,0.8211044852827284,0.15295866901826627,0.0657490389490811,1,0.1,1,0.9323426441285607,-0.04940907796236828,0.052724656216917305,0,0.0,1,alpha_neg,1.0
alpha_neg,6,0.8089241563854963,-0.12079778541600167,0.055110600541461406,1,0.0,0,0.828528845771674,0.09348532378741294,0.059435084805049034,0,0.1,1,0.9133329991513752,-0.02947835360723056,0.05267207123156823,0,0.0,1,alpha_pos,0.0
alpha_neg,7,0.7262469564912635,0.04358020635559939,0.05355063295009682,0,0.0,1,0.8270816332737638,0.04192395055031153,0.055155807002707676,0,0.1,1,0.9411023007170606,0.036493503252980654,0.051045168754482756,0,0.0,1,alpha_pos,0.0
alpha_neg,8,0.7468104001202619,-0.007670287717619692,0.05328445541920631,0,0.0,1,0.7645428146371058,0.0846165372517367,0.05662485839989486,0,0.1,1,0.9462802890232598,0.028282808607719256,0.049243491531736384,0,0.0,1,alpha_neg,1.0
alpha_neg,9,0.7088049241518298,-0.06037865741089593,0.054058538136716454,0,0.0,1,0.8292091834437918,0.0776129455768658,0.06720525209145074,0,0.1,1,0.9302863260761611,-0.01751977614006843,0.05520030312347176,0,0.0,1,alpha_neg,1.0
alpha_neg,10,0.8381541652219489,-0.019472006691506092,0.07713746272684285,0,0.0,1,0.7600097772440936,0.048903379221991616,0.055122726850278615,0,0.1,1,0.9403242275146354,-0.054792734509413306,0.05107611257000605,0,0.0,1,beta,0.0
alpha_neg,11,0.7553773871985023,0.059439404126821714,0.08386100635124359,0,0.0,1,0.8124359781725644,0.14221512374675901,0.06719668507654708,1,0.1,1,0.9241755655971228,0.06128888732878978,0.05549528413263671,0,0.0,1,alpha_neg,1.0
alpha_neg,12,0.7865871186516991,-0.05915728886735834,0.0690479510622358,0,0.0,1,0.8447113121342509,0.1533471093144361,0.0754174193328253,1,0.1,1,0.9306709188317481,0.023176636498886058,0.04342877136313479,0,0.0,1,alpha_neg,1.0
alpha_neg,13,0.8243947234312996,-0.06912324854468337,0.06211672314369054,0,0.0,1,0.8297076818726845,0.11550051763409805,0.06320203145997172,0,0.1,1,0.912278050623842,0.020423054499600468,0.05161518742454466,0,0.0,1,alpha_neg,1.0
alpha_neg,14,0.8128020788409993,-0.09399437638094003,0.056294987431447494,0,0.0,1,0.8282961443797324,0.11125502846189302,0.0640801663152191,0,0.1,1,0.9594531807423461,-0.011707619485508426,0.055571724142778285,0,0.0,1,alpha_neg,1.0
alpha_neg,15,0.811859298735228,0.040848387028852406,0.071910836737812,0,0.0,1,0.7800521064754675,0.06755853889532473,0.05675811109307284,0,0.1,1,0.9372729821548361,-0.06543329411119576,0.05157886261438383,0,0.0,1,alpha_neg,1.0
alpha_neg,16,0.7780459684595691,-0.024919699122506765,0.04363035349736574,0,0.0,1,0.84051336559428,0.13482679936872344,0.07307371488838962,0,0.1,1,0.9147491959420745,0.01745841094073557,0.044156790596985365,0,0.0,1,alpha_neg,1.0
alpha_neg,17,0.7719404645940109,-0.03436118638461984,0.0633234701215948,0,0.0,1,0.837618087945946,0.13719126756822766,0.07175401988877833,0,0.1,1,0.8966557213917955,-0.057339416221800374,0.04202200982567742,0,0.0,1,alpha_neg,1.0
alpha_neg,18,0.7842470815466647,0.07231325990225528,0.06252942393342796,0,0.0,1,0.8609385429785132,0.1028092875327855,0.06367336311694677,0,0.1,1,0.9466715574843291,-0.04079675901608939,0.04560887446078735,0,0.0,1,alpha_neg,1.0
alpha_neg,19,0.7666365405668956,-0.07438562781890033,0.0618761718264932,0,0.0,1,0.7574574876601056,0.1656750226290311,0.05073003926042659,1,0.1,1,0.9422509291556338,-0.01823489580551497,0.05650501057451765,0,0.0,1,alpha_neg,1.0
alpha_neg,20,0.8239675766099206,0.07924620445832166,0.05738603142660376,0,0.0,1,0.7672872348195486,0.08746447685121954,0.060915930526397474,0,0.1,1,0.927711753760452,-0.11833500475794437,0.053742963331422804,1,0.0,0,beta,0.0
alpha_neg,21,0.7524878845745108,0.055146371824986135,0.06932590270547241,0,0.0,1,0.7798240095636255,0.19031468754666578,0.0585721976961367,1,0.1,1,0.9221684817502032,-0.015478284978517023,0.053349194693879075,0,0.0,1,alpha_neg,1.0
alpha_neg,22,0.7536155021859706,-0.08046187009370623,0.05640513944245828,0,0.0,1,0.864652849172089,0.0626103251302853,0.06989163065530919,0,0.1,1,0.9500166512393164,-0.02172402269448122,0.05122566185843648,0,0.0,1,alpha_pos,0.0
alpha_neg,23,0.8071627777556456,-0.07379151791278901,0.07294456599384265,0,0.0,1,0.7509562532243588,0.12399487975453796,0.05490474638788983,1,0.1,1,0.9400823528801877,-0.048369409541900894,0.05232253563689185,0,0.0,1,alpha_neg,1.0
alpha_neg,24,0.8218194672232225,-0.007992905000711032,0.0708302996817887,0,0.0,1,0.8035290543635715,0.06494926837108952,0.05769294280788475,0,0.1,1,0.9291808753793002,0.008445015466393778,0.05826974002972921,0,0.0,1,alpha_neg,1.0
alpha_neg,25,0.7765381132619128,-0.07059856593142999,0.04987595773581842,0,0.0,1,0.7954776805343703,0.05455642502024034,0.07293776239493138,0,0.1,1,0.9295373562362731,-0.06752627329606904,0.05216819766693776,0,0.0,1,alpha_pos,0.0
alpha_neg,26,0.8547176977655844,-0.07122625292500423,0.07091997957513065,0,0.0,1,0.8252106337053051,0.1628051956080792,0.06103443157390053,1,0.1,1,0.936749222401901,0.06995107397041372,0.05321699772878348,0,0.0,1,alpha_neg,1.0
alpha_neg,27,0.7755276978089489,0.024810715865692154,0.06902853448917022,0,0.0,1,0.8535338292217026,0.15430068925669518,0.06236579982958653,1,0.1,1,0.8993680278551445,-0.001008836418539646,0.04899011706902272,0,0.0,1,alpha_neg,1.0
alpha_neg,28,0.7195023366758209,-0.05923736057012212,0.05965478837959832,0,0.0,1,0.8238124855333341,0.2003779435745451,0.06743675791630764,1,0.1,1,0.9387506835556244,-0.022399753890444504,0.05242625571099412,0,0.0,1,alpha_neg,1.0
alpha_neg,29,0.8246037707307365,0.03714303154806724,0.06155770030552021,0,0.0,1,0.813294430266395,-0.03469156835964529,0.07159475875223853,0,0.1,1,0.9341153133299622,-0.03223536114941142,0.0538951648666779,0,0.0,1,alpha_pos,0.0
alpha_neg,30,0.7614688408386104,-0.05490413948377617,0.05402536398028479,0,0.0,1,0.8218942974810662,0.11207341445674848,0.060896066331740585,0,0.1,1,0.9092920127741392,0.027693512555816667,0.047944325941607586,0,0.0,1,alpha_neg,1.0
alpha_neg,31,0.7673569743427755,-0.013947511118157884,0.0651305501380911,0,0.0,1,0.6738048114272082,0.1676008618995089,0.05276118851757906,1,0.1,1,0.9300710256694259,0.026550371720167883,0.04590056315895847,0,0.0,1,alpha_neg,1.0
alpha_neg,32,0.8344352005503554,0.04356966053557505,0.07534898837215023,0,0.0,1,0.7856199070820581,-0.028372444314321225,0.059678233017021846,0,0.1,0,0.9243183096760602,0.00659770767917457,0.04930108572676173,0,0.0,1,alpha_pos,0.0
alpha_neg,33,0.785622187491517,-0.09114496471215479,0.057295887144524674,0,0.0,1,0.732074612197708,0.13349902405452055,0.054912387968999464,1,0.1,1,0.9518150706153485,-0.03797507858545632,0.06045492851412463,0,0.0,1,alpha_neg,1.0
alpha_neg,34,0.8437343189557206,-0.10770399005795471,0.07001786047385883,0,0.0,1,0.7908865818930685,0.22050289824594002,0.056205659516077776,1,0.1,0,0.9247872550820538,-0.01062854584742435,0.044242934960575464,0,0.0,1,alpha_neg,1.0
alpha_neg,35,0.776947730075998,-0.03644002627771835,0.04963403386065661,0,0.0,1,0.7491866061789719,0.01707146185220856,0.052289177811883705,0,0.1,1,0.942426112415283,-0.0013634423937238832,0.055599480357693576,0,0.0,1,alpha_pos,0.0
alpha_neg,36,0.7947678983941535,0.10351929113079883,0.06654501480376067,0,0.0,1,0.7032980653739849,0.17970032780241138,0.05518853291149915,1,0.1,1,0.9385993369761577,-0.10151885691585426,0.05107639542825467,1,0.0,0,alpha_neg,1.0
alpha_neg,37,0.7963241257598919,0.07519019053616838,0.07497837213334095,0,0.0,1,0.7958488346431589,0.1878304171909777,0.0565096893982614,1,0.1,1,0.934575498098803,0.004624942377268559,0.06161513532927758,0,0.0,1,alpha_neg,1.0
alpha_neg,38,0.8640727823510472,0.0032238823539238286,0.07071924669534352,0,0.0,1,0.7621902793504032,0.09045044724749732,0.05629774050620713,0,0.1,1,0.9306117880579908,0.00026922772187781434,0.05140488099732563,0,0.0,1,alpha_neg,1.0
alpha_neg,39,0.8226351938738511,-0.00863170510435744,0.0614068344906206,0,0.0,1,0.8466301354850727,0.04068726121139043,0.07346520682121034,0,0.1,1,0.9262527251641799,0.013641893004875527,0.04698666896281233,0,0.0,1,alpha_neg,1.0
alpha_neg,40,0.8439631227369461,0.1452440376022749,0.059212276689375856,1,0.0,0,0.8450887522607212,0.014825806996670876,0.06627173312643798,0,0.1,1,0.9124512957810079,-0.030931986950948984,0.04755480243660345,0,0.0,1,alpha_pos,0.0
alpha_neg,41,0.7330704561671816,0.01750910326783801,0.057124720383637376,0,0.0,1,0.8213760558920324,0.2164487420642109,0.06769442158237456,1,0.1,1,0.9560087044619417,-0.0051843944686247295,0.0488706986135483,0,0.0,1,alpha_neg,1.0
alpha_neg,42,0.8328775684282638,-0.04121965163521345,0.07277907800890154,0,0.0,1,0.8406760807784794,0.057177871300111274,0.06808290657551035,0,0.1,1,0.9415084490715038,0.011953738441369228,0.048519539780372954,0,0.0,1,alpha_neg,1.0
alpha_neg,43,0.7570895465757748,-0.004442904224255205,0.0636980060788892,0,0.0,1,0.7249989437384362,-0.06695561843507365,0.05732597375529913,0,0.1,0,0.9465845714488255,0.0975405768744804,0.05705654039452628,0,0.0,1,beta,0.0
alpha_neg,44,0.7879071620862946,0.0465268681376322,0.04836186439193291,0,0.0,1,0.8090326829348585,0.19222334084177917,0.06573296114077777,1,0.1,1,0.9442120737340511,-0.048525858067973174,0.04995798339350119,0,0.0,1,alpha_neg,1.0
