scenario,dataset,recov_r_alpha_pos,est_gamma_alpha_pos,se_gamma_alpha_pos,ci_excludes0_alpha_pos,true_gamma_alpha_pos,ci_covers_true_alpha_pos,recov_r_alpha_neg,est_gamma_alpha_neg,se_gamma_alpha_neg,ci_excludes0_alpha_neg,true_gamma_alpha_neg,ci_covers_true_alpha_neg,recov_r_beta,est_gamma_beta,se_gamma_beta,ci_excludes0_beta,true_gamma_beta,ci_covers_true_beta,largest_gamma_param,target_is_largest
alpha_pos,26,0.7275192834720551,0.0028430415473896806,0.09773649670076678,0,0.1,1,0.8170667980397612,0.11721912708956853,0.07617088919531885,0,0.0,1,0.935736303315088,-0.0032519712099997157,0.06749883542834947,0,0.0,1,alpha_neg,0.0
alpha_pos,27,0.7984104460158089,0.11897057503150706,0.057610315643188026,1,0.1,1,0.801458135514148,-0.05332620899784444,0.06946356744095915,0,0.0,1,0.9303751456589148,0.03798825576820234,0.05661406326900854,0,0.0,1,alpha_pos,1.0
alpha_pos,28,0.7776836797275374,0.04482876131756949,0.0678732835249212,0,0.1,1,0.7962022070949628,-0.09951622181019001,0.08908746746668307,0,0.0,1,0.9368812597495113,0.05354611489043163,0.05812126267144615,0,0.0,1,alpha_neg,0.0
alpha_pos,29,0.8002635076807811,0.07159760107972034,0.07235651980420874,0,0.1,1,0.7979793945937328,-0.10787633821498628,0.08189395591574643,0,0.0,1,0.9438076720124724,0.09372183490178501,0.06493480923418381,0,0.0,1,alpha_neg,0.0
alpha_pos,30,0.8479105000038439,-0.004804003084256185,0.08352991693242197,0,0.1,1,0.7911251987227332,-0.25995771217053687,0.0840614254026469,1,0.0,0,0.9367537562902147,0.04787968741795954,0.0592937191298948,0,0.0,1,alpha_neg,0.0
alpha_pos,31,0.745183691862746,-0.02028254079564461,0.053312960572769644,0,0.1,0,0.7662599438799023,-0.0210621792306703,0.06060287499526598,0,0.0,1,0.9034276797480283,-0.04048947555002561,0.06691763557719539,0,0.0,1,beta,0.0
alpha_pos,32,0.7886113162571954,0.1758516260169301,0.0877178410938111,1,0.1,1,0.8195674587453249,-0.030698782194835565,0.08676497197473709,0,0.0,1,0.8869571116535797,-0.053906701209073635,0.06876000351668883,0,0.0,1,alpha_pos,1.0
alpha_pos,33,0.8743661376373117,0.08803994120844069,0.06768779970250914,0,0.1,1,0.7709726982531214,0.12325835252761218,0.07901073415638996,0,0.0,1,0.8917203284698483,0.0843700774817536,0.0495333654523139,0,0.0,1,alpha_neg,0.0
alpha_pos,34,0.8029963475209805,0.1375479185899699,0.06509048040017819,1,0.1,1,0.811125413817959,-0.07062356892580898,0.0793274750402991,0,0.0,1,0.9458767945447735,0.04329636471258159,0.06516205454695365,0,0.0,1,alpha_pos,1.0
alpha_pos,35,0.7776815631368454,0.11851241170267603,0.0713928653354,0,0.1,1,0.6669426856625729,0.017211260433099087,0.06816697107511939,0,0.0,1,0.9149668293842522,-0.04686907950748882,0.06360475129936023,0,0.0,1,alpha_pos,1.0
alpha_pos,36,0.822279963620288,0.019038277651461114,0.08117128709373932,0,0.1,1,0.6990320426696031,-0.10735268408748316,0.06540423089083562,0,0.0,1,0.93786305339974,0.045672122014415284,0.06700354847652071,0,0.0,1,alpha_neg,0.0
alpha_pos,37,0.7399472406704231,0.11046425127656627,0.06944191645805504,0,0.1,1,0.8036042846102759,-0.013103182983163349,0.07073790067931732,0,0.0,1,0.939455894734186,-0.1462613820037392,0.07698398933917054,0,0.0,1,beta,0.0
alpha_pos,38,0.7861902262734373,0.17949469364516382,0.05169989401326848,1,0.1,1,0.7854494916107292,-0.06722874794886229,0.07024968583143877,0,0.0,1,0.9399284818727076,0.036589430444709886,0.0571822020552607,0,0.0,1,alpha_pos,1.0
alpha_pos,39,0.8218950962144523,0.06625269331114464,0.08060267775907236,0,0.1,1,0.8561292622955782,0.005358268966800333,0.09296783241707507,0,0.0,1,0.9305461256938448,0.002874505244808329,0.06149216771232757,0,0.0,1,alpha_pos,1.0
alpha_pos,40,0.8207828720686714,0.035713296325789325,0.0751482050059875,0,0.1,1,0.7756874737950062,-0.02784394337040659,0.06247699619038286,0,0.0,1,0.9427831438975496,0.03777364474349714,0.05258344339598751,0,0.0,1,beta,0.0
alpha_pos,41,0.876349148922842,0.22613859411860246,0.09834124703976814,1,0.1,1,0.7887331309569864,0.05021498496669591,0.07087208835110316,0,0.0,1,0.9499406948914453,0.06124352306670041,0.06339993327931251,0,0.0,1,alpha_pos,1.0
alpha_pos,42,0.7394369270653005,0.1585589275410606,0.06708408618325729,1,0.1,1,0.7502367537149186,-0.10284224780026698,0.06234536860779139,0,0.0,1,0.8855179893465485,-0.08815353714424648,0.0642277916850262,0,0.0,1,alpha_pos,1.0
alpha_pos,43,0.7940867919009293,0.08166582542469987,0.06932762043777284,0,0.1,1,0.7727138278064398,-0.012749055429840677,0.08974448220568304,0,0.0,1,0.926267297284675,-0.013101608915263357,0.0729025137527339,0,0.0,1,alpha_pos,1.0
alpha_pos,44,0.7841916386626684,0.00993684382208019,0.09117022741515003,0,0.1,1,0.7596529775955495,0.010610610128499379,0.08602412163619644,0,0.0,1,0.9233819480510944,0.058967322060410214,0.06780182145636296,0,0.0,1,beta,0.0
alpha_pos,45,0.8320696032200909,0.042420170771689844,0.08426917181021125,0,0.1,1,0.8375910536924711,0.029000869699173985,0.09149786862917575,0,0.0,1,0.948467753953195,-0.026643222576209904,0.0669482749130647,0,0.0,1,alpha_pos,1.0
alpha_pos,46,0.8592190737628943,-0.06376330809128627,0.07143274922947371,0,0.1,0,0.8291114539745789,0.009535007873558541,0.08701482167140669,0,0.0,1,0.9499781502618095,0.043407398015029075,0.0593029857685983,0,0.0,1,alpha_pos,1.0
alpha_pos,47,0.75882397753163,0.11470314188553281,0.08065291914709337,0,0.1,1,0.7216545112897291,0.0001166708678396989,0.06064822364699836,0,0.0,1,0.9181463367846026,-0.007322909215798321,0.053923891267809554,0,0.0,1,alpha_pos,1.0
alpha_pos,48,0.6972013550747918,0.11070780191972901,0.0707958863990192,0,0.1,1,0.8291945320338554,-0.06932460784421296,0.07525127917464183,0,0.0,1,0.9028057667922031,0.15356783713635455,0.05942315138700302,1,0.0,0,beta,0.0
alpha_pos,49,0.6683815310523487,0.15711329042660982,0.05411573973625989,1,0.1,1,0.78586604610178,-0.0462338493085095,0.08191834894945994,0,0.0,1,0.9499945433558338,0.0518643615015781,0.06642427815386817,0,0.0,1,alpha_pos,1.0
alpha_pos,50,0.734680846833904,0.06125731158126401,0.07173996474920001,0,0.1,1,0.8106166585133963,0.10597542745836354,0.08159037133594117,0,0.0,1,0.9329627267256008,-0.05062198591248576,0.0674071900303809,0,0.0,1,alpha_neg,0.0
alpha_pos,51,0.8075846506977148,0.1393910073113423,0.07130626936969331,0,0.1,1,0.7086137763189713,0.0009229540370568369,0.05210576991649273,0,0.0,1,0.9560640369906261,0.09639902668432199,0.0729436169736979,0,0.0,1,alpha_pos,1.0
alpha_pos,52,0.7748053649924515,0.004484192941584128,0.07032850590644252,0,0.1,1,0.8895155215153824,-0.06409612636337611,0.07534638888058078,0,0.0,1,0.926139595520326,-0.05618461559978994,0.060665372931862756,0,0.0,1,alpha_neg,0.0
alpha_pos,53,0.8149866713299984,0.21640849240608206,0.07472580202595089,1,0.1,1,0.8538493384760181,0.09220818426081459,0.09072170813768811,0,0.0,1,0.9360473404496745,-0.027662379800788967,0.06756775786713924,0,0.0,1,alpha_pos,1.0
alpha_pos,54,0.7466956381792411,0.01249698850788925,0.07763115651758115,0,0.1,1,0.7470739727700073,-0.12580238123748294,0.0762381616951333,0,0.0,1,0.9113520336312628,-0.11588555393085766,0.05685703526824255,1,0.0,0,alpha_neg,0.0
alpha_pos,55,0.7984564796210483,0.09320930412184265,0.07880152912200815,0,0.1,1,0.7398464412665084,-0.08431614636637526,0.0642032450648795,0,0.0,1,0.9234175514302844,-0.06178007357414414,0.05305199075264885,0,0.0,1,alpha_pos,1.0
alpha_pos,56,0.8083262462722227,0.16365845857147512,0.0847899872813663,0,0.1,1,0.7466924109855535,0.01696901601311793,0.07542720194213919,0,0.0,1,0.9201923345037962,-0.07979295354149217,0.060544633773905385,0,0.0,1,alpha_pos,1.0
alpha_pos,57,0.6968686147020035,0.03623701857809845,0.06556563724049497,0,0.1,1,0.8020217416869919,0.15053124278588584,0.0725583627091248,1,0.0,0,0.9654308504324638,0.036141752361953404,0.06403159404956586,0,0.0,1,alpha_neg,0.0
alpha_pos,58,0.7515916058534853,0.11577469824019425,0.06643471614221444,0,0.1,1,0.7729520995226611,-0.11573652867958391,0.07932979265978586,0,0.0,1,0.9627103294738549,0.09757258959191328,0.0631556425125842,0,0.0,1,alpha_pos,1.0
alpha_pos,59,0.7993998386061044,0.2076610245807077,0.06332031005123538,1,0.1,1,0.7505277583647838,0.06984687099455035,0.06301707305203043,0,0.0,1,0.9723897276441786,-0.01700549934834608,0.077958789427874,0,0.0,1,alpha_pos,1.0
alpha_pos,60,0.693337817574683,0.10913699146161267,0.07553172924777006,0,0.1,1,0.8026415296359545,0.021143472934542742,0.06842711200439083,0,0.0,1,0.9407282275673037,0.05866648841415574,0.06266180900150652,0,0.0,1,alpha_pos,1.0
alpha_pos,61,0.7839489078825645,0.18113767410939752,0.05706040596784083,1,0.1,1,0.713016996878209,0.12828520820045167,0.06516015672235105,1,0.0,0,0.8762295905576988,-0.036877265018557336,0.07104635221306763,0,0.0,1,alpha_pos,1.0
alpha_pos,62,0.09623297635117234,-5.0223259978622773e-17,1.4136482746175725e-09,0,0.1,0,0.7778179801322387,0.05067638938714682,0.08169860443343772,0,0.0,1,0.9259313599493477,0.025477910717583718,0.046851210661712175,0,0.0,1,alpha_neg,0.0
alpha_pos,63,0.8553488105222161,0.10595346381196284,0.08612508325966307,0,0.1,1,0.8089871373512095,0.06728819580688285,0.07503334536465663,0,0.0,1,0.9757130814806841,-0.1483568469013638,0.07737236040292426,0,0.0,1,beta,0.0
alpha_pos,64,0.8102559847815479,-0.010861620450143984,0.08538911837483966,0,0.1,1,0.8178395996143278,0.008246990494719036,0.06651760293693891,0,0.0,1,0.9071356100257134,-0.08961318904705254,0.07142909860477821,0,0.0,1,beta,0.0
alpha_pos,65,0.7512793136813308,0.012504580124914566,0.08282230123858934,0,0.1,1,0.8569661220712743,-0.17875487280652794,0.07968755801673083,1,0.0,0,0.9499445862409547,0.01838620063783734,0.066285545732669,0,0.0,1,alpha_neg,0.0
alpha_pos,66,0.6814172609643445,-0.005747605349719604,0.07259847470918968,0,0.1,1,0.7868180956088171,0.0931040685727234,0.07263175738884493,0,0.0,1,0.8740949830331217,0.05130839699131721,0.0603173501977053,0,0.0,1,alpha_neg,0.0
alpha_pos,67,0.7481898537327111,0.14179343165922798,0.07099516892822161,1,0.1,1,0.8062103492963961,0.016646478974177294,0.06450996523374067,0,0.0,1,0.9172362388910688,0.09092578030911916,0.07302795730786758,0,0.0,1,alpha_pos,1.0
alpha_pos,68,0.8438080941452324,0.13306964489835643,0.08336736497266035,0,0.1,1,0.5952913196189513,-0.07981526963330483,0.047336423378327615,0,0.0,1,0.9119062920173678,0.0035421857532665245,0.058975477124869904,0,0.0,1,alpha_pos,1.0
alpha_pos,69,0.804976269514433,0.08671204711702896,0.0586294122558564,0,0.1,1,0.8699191072797112,-0.09932983991399519,0.07209283717356851,0,0.0,1,0.9196625945716947,0.05670588149947411,0.06454047914148962,0,0.0,1,alpha_neg,0.0
alpha_pos,70,0.8149049955525062,0.11573474146549355,0.09439296643848115,0,0.1,1,0.774324587430805,-0.04865012802932643,0.06835409398644718,0,0.0,1,0.9272210079737729,-0.06870793694283325,0.0662331645229397,0,0.0,1,alpha_pos,1.0
alpha_pos,71,0.8401280917126183,0.05795121863645477,0.07842634782133141,0,0.1,1,0.7517190984904814,0.06313921187675418,0.0727250107598378,0,0.0,1,0.9395725669723655,0.045144896140669064,0.051680631182977166,0,0.0,1,alpha_neg,0.0
alpha_pos,72,0.7392968988900291,0.008749895529988233,0.05701524912261444,0,0.1,1,0.7530828431884163,-0.03412961921196364,0.06790356857448253,0,0.0,1,0.9412132538159497,0.11096757653193069,0.058435875408276015,0,0.0,1,beta,0.0
alpha_pos,73,0.8152380855285164,-0.02613969509651461,0.06699571064334724,0,0.1,1,0.8350266433365112,-0.019605422201801045,0.07172982832641227,0,0.0,1,0.9504617741161762,-0.06010869777147478,0.06968398348037708,0,0.0,1,beta,0.0
alpha_pos,74,0.7464422647251323,0.12925803181004517,0.0661226312648945,0,0.1,1,0.7315672770245161,-0.054385126886206114,0.06148555821751792,0,0.0,1,0.9119018917538888,-0.03739511064446877,0.05988759776727751,0,0.0,1,alpha_pos,1.0
alpha_pos,75,0.7968977095922816,0.19691921021800066,0.08501705867068753,1,0.1,1,0.7390879165066355,-0.058570865780477294,0.06381230526780958,0,0.0,1,0.9476644668922404,0.020793180982411143,0.07414254460868867,0,0.0,1,alpha_pos,1.0
alpha_pos,76,0.7385863980736787,0.04068666459720708,0.04831039425066916,0,0.1,1,0.752822085124235,-0.1129044318080142,0.09101746724408091,0,0.0,1,0.930676563344957,0.1342275707877884,0.06261700017252053,1,0.0,0,beta,0.0
alpha_pos,77,0.7981177353506499,0.17990885842673165,0.08381798360076359,1,0.1,1,0.7270193346013059,0.0657905884529456,0.05395061299049141,0,0.0,1,0.954414624962843,-0.05513263085344209,0.06634756738659986,0,0.0,1,alpha_pos,1.0
alpha_pos,78,0.8063146663790256,0.12877461754529296,0.07337515640484513,0,0.1,1,0.8500267759443524,-0.020050571209259113,0.09245928978779436,0,0.0,1,0.9509046563604275,0.026628545970962064,0.06252392794844924,0,0.0,1,alpha_pos,1.0
alpha_pos,79,0.8008291057414628,0.05654206138062047,0.08344504948711695,0,0.1,1,0.8198887223591786,-0.15798775204974547,0.07313348129059012,1,0.0,0,0.9259043515058593,0.007950049351081654,0.0697893580819973,0,0.0,1,alpha_neg,0.0
alpha_pos,80,0.6736817421598374,-0.0020338838485739886,0.05641365153357717,0,0.1,1,0.7835197690877972,-0.04933737684340053,0.0918135549952546,0,0.0,1,0.9164570402568621,0.08173483319101228,0.06477896563783567,0,0.0,1,beta,0.0
alpha_pos,81,0.8021047655840561,0.029920846966023956,0.056050370269664064,0,0.1,1,0.8635692124470958,-0.06283444574233979,0.07765478237187902,0,0.0,1,0.9278595819184763,-0.1186250271345127,0.05531648971321764,1,0.0,0,beta,0.0
alpha_pos,82,0.7262953104577291,-0.0006298263630513334,0.06755054854706384,0,0.1,1,0.7989175291323438,0.14027085100774475,0.0623876802059528,1,0.0,0,0.9549110845689818,-0.07183064900443395,0.06631465177762506,0,0.0,1,alpha_neg,0.0
alpha_pos,83,0.7149707297845719,-0.018201394783986285,0.0613486106958354,0,0.1,1,0.8260606899101406,0.10001193314863283,0.0798590502128792,0,0.0,1,0.946999220894888,0.05973713478727228,0.06786020812560403,0,0.0,1,alpha_neg,0.0
alpha_pos,84,0.8246077312353854,0.14395583662752476,0.08689024409826758,0,0.1,1,0.7874205550384686,0.1484019083178273,0.06550971093882893,1,0.0,0,0.9345029733792231,-0.14944939614978808,0.07525573314756122,1,0.0,0,beta,0.0
alpha_pos,85,0.8307801808190519,-0.049388671263364166,0.08229179750323605,0,0.1,1,0.8708761863688862,-0.07288859323123678,0.0949062088247778,0,0.0,1,0.9510295369036074,0.06334680919502589,0.06612764809417637,0,0.0,1,alpha_neg,0.0
alpha_pos,86,0.626794254268917,0.3078009988027726,0.04254131587623071,1,0.1,0,0.8180866288260876,0.13806451285290297,0.068085404030235,1,0.0,0,0.9460215349898614,0.02213803183697695,0.06724115363007993,0,0.0,1,alpha_pos,1.0
alpha_pos,87,0.8317880824962103,0.09454907517077146,0.06840213501041699,0,0.1,1,0.7321944691969243,0.046767555528852776,0.0842881456268591,0,0.0,1,0.8887344246009267,0.0503213971631521,0.0513093742434106,0,0.0,1,alpha_pos,1.0
alpha_pos,88,0.8381512921422053,-0.01637633384363922,0.09633687170777688,0,0.1,1,0.8259209380831349,0.08940873787624865,0.06664768914999805,0,0.0,1,0.9488165956381609,0.018546388443079313,0.06867774846717183,0,0.0,1,alpha_neg,0.0
alpha_pos,89,0.7213038511208781,0.1176964717236368,0.06537977788348513,0,0.1,1,0.8360581908372954,-0.0571572948267121,0.08233141856820113,0,0.0,1,0.9069047902891857,-0.010432641416960556,0.05983714047168589,0,0.0,1,alpha_pos,1.0
alpha_pos,90,0.7039432982659926,0.08937878880367346,0.07836464370863178,0,0.1,1,0.7256855294640568,0.08245902232128523,0.06633084537756441,0,0.0,1,0.9619340943533502,-0.07546685591395329,0.07025225062582476,0,0.0,1,alpha_pos,1.0
alpha_pos,91,0.7386786596013137,0.08888824140084205,0.07662963325134262,0,0.1,1,0.7022888121968289,-0.024593924495472708,0.07819605118267657,0,0.0,1,0.9560017447965845,-0.12635808502922796,0.05825294799635023,1,0.0,0,beta,0.0
alpha_pos,92,0.8222699154207423,0.058300991170465374,0.0739997889600376,0,0.1,1,0.8747811582829393,-0.01391495888560731,0.08997226977463052,0,0.0,1,0.9016067693366144,-0.033104571670469055,0.057155016004566433,0,0.0,1,alpha_pos,1.0
alpha_pos,93,0.8778995888971323,0.08667611385705326,0.09311805187195688,0,0.1,1,0.8409469617457926,-0.15442530982559816,0.07098217624394698,1,0.0,0,0.9411882860202635,0.01488047030655727,0.0688515509831452,0,0.0,1,alpha_neg,0.0
alpha_pos,94,0.8198939943962709,0.19899051865684483,0.08546550134193305,1,0.1,1,0.7266028367308083,0.008407919215071792,0.06599616362057158,0,0.0,1,0.9353175041607532,0.005156075162308885,0.06358979670044929,0,0.0,1,alpha_pos,1.0
alpha_pos,95,0.7946342609082285,0.1446560638261722,0.07543527679069224,0,0.1,1,0.8363508935016072,-0.027022846372509,0.0733947297702878,0,0.0,1,0.927224278690576,-0.1041361346263953,0.059857057604850994,0,0.0,1,alpha_pos,1.0
alpha_pos,96,0.7150626146492555,0.03241226935587366,0.08075165866231135,0,0.1,1,0.8198015368346763,-0.06499770603763826,0.07882291267410083,0,0.0,1,0.9354906592566223,-0.08411751219197018,0.0703517742297142,0,0.0,1,beta,0.0
alpha_pos,97,0.7788433333538831,-0.12782280235370946,0.0756573689328257,0,0.1,0,0.8448306643028731,-0.00578586387774187,0.08316894726377098,0,0.0,1,0.8961326350553809,0.008064492682703869,0.053774828108124985,0,0.0,1,alpha_pos,1.0
alpha_pos,98,0.7805616944409307,-0.04310097892311225,0.07273908599943597,0,0.1,0,0.7051508014297913,-0.0770926565045354,0.06729626482586838,0,0.0,1,0.9555565288934266,-0.11835616881456758,0.07216124974600538,0,0.0,1,beta,0.0
alpha_pos,99,0.7791018143195351,0.007230007730251975,0.061732968315343306,0,0.1,1,0.7855682839774675,0.15469844943404323,0.0828879860441491,0,0.0,1,0.9422543196905333,0.06258369599357437,0.061333011583484726,0,0.0,1,alpha_neg,0.0
alpha_pos,100,0.789780679651767,0.14211418438598167,0.06021017887699796,1,0.1,1,0.6735416754573361,0.08043456766950477,0.09139020453025112,0,0.0,1,0.9124063507092889,0.0033960871551283866,0.06585610782112705,0,0.0,1,alpha_pos,1.0
alpha_pos,101,0.8008770940688968,0.13464277451166665,0.06641910144275277,1,0.1,1,0.8120050925143443,-0.15807249163505707,0.06824292722690557,1,0.0,0,0.8997748073170446,0.019647763878070868,0.0515958041518435,0,0.0,1,alpha_neg,0.0
alpha_pos,102,0.785414498554194,0.08630761350495242,0.07090320029375521,0,0.1,1,0.7909786562068342,-0.04928051253550215,0.07229755612288413,0,0.0,1,0.9327691666408757,0.1173289026419493,0.06534805859855951,0,0.0,1,beta,0.0
alpha_pos,103,0.7764791017387352,-0.019121041807270818,0.077965870915811,0,0.1,1,0.7632401536093996,-0.06775355036059924,0.07700846542574986,0,0.0,1,0.8619233307206566,0.02923789853015925,0.0625941413454371,0,0.0,1,alpha_neg,0.0
alpha_pos,104,0.8501954876592018,0.010778288103225737,0.061215246099544346,0,0.1,1,0.7174179638157502,-0.02704062256064274,0.07503666975005789,0,0.0,1,0.9351442579326213,-0.027869407664125972,0.05720084665093224,0,0.0,1,beta,0.0
alpha_pos,105,0.6197193010755806,0.06248437064450139,0.07620462799514936,0,0.1,1,0.7925399850529545,0.1308129236873494,0.08606507070207926,0,0.0,1,0.9466725884174507,-0.042416826547557594,0.06388623349666787,0,0.0,1,alpha_neg,0.0
alpha_pos,106,0.8483097077188118,0.2124637664476024,0.09771817695272733,1,0.1,1,0.799982209213571,-0.08449597918533812,0.08680328355736892,0,0.0,1,0.9357713622478259,-0.089725171146122,0.062074139195530106,0,0.0,1,alpha_pos,1.0
alpha_pos,107,0.7462500861420177,0.10754743538910583,0.06239378284040015,0,0.1,1,0.8734233870578453,0.17907000548407323,0.0786272995328123,1,0.0,0,0.9009104450143424,0.011681044593027143,0.05124965413139912,0,0.0,1,alpha_neg,0.0
