scenario,dataset,recov_r_alpha_pos,est_gamma_alpha_pos,se_gamma_alpha_pos,ci_excludes0_alpha_pos,true_gamma_alpha_pos,ci_covers_true_alpha_pos,recov_r_alpha_neg,est_gamma_alpha_neg,se_gamma_alpha_neg,ci_excludes0_alpha_neg,true_gamma_alpha_neg,ci_covers_true_alpha_neg,recov_r_beta,est_gamma_beta,se_gamma_beta,ci_excludes0_beta,true_gamma_beta,ci_covers_true_beta,largest_gamma_param,target_is_largest
alpha_pos,24,0.81363536571435,0.16477022091201596,0.039347111927262826,1,0.18,1,0.8369804960395267,0.07506759858538405,0.03870608629191591,0,0.0,1,0.9462876684227964,0.030201357774792142,0.03539841756220909,0,0.0,1,alpha_pos,1.0
alpha_pos,25,0.7406832304409157,0.0844399384378728,0.0355587281902202,1,0.18,0,0.8127735199109405,0.06923824941039852,0.0379613713214923,0,0.0,1,0.9332547852570642,0.031332650927692426,0.03176993337879612,0,0.0,1,alpha_pos,1.0
alpha_pos,26,0.8490515426786621,0.21291294876974243,0.0363672942066219,1,0.18,1,0.8146201503775634,0.12097608914401894,0.03919028997252377,1,0.0,0,0.9216718588933097,-0.024922082201561092,0.02865964207144059,0,0.0,1,alpha_pos,1.0
alpha_pos,27,0.8335030207087797,0.17612988186985148,0.03764160094666517,1,0.18,1,0.8360918027889572,0.0014810821026678958,0.042847978199001054,0,0.0,1,0.9412032644475249,-0.006371545843259346,0.0327582768336849,0,0.0,1,alpha_pos,1.0
alpha_pos,28,0.7657951260758613,0.19070361422908907,0.03426004287434822,1,0.18,1,0.8124587064211432,-0.0468498706359734,0.04112600982432401,0,0.0,1,0.9351684079942899,0.027375872639576426,0.0318342352342867,0,0.0,1,alpha_pos,1.0
alpha_pos,29,0.8133543469427258,0.16745277713685466,0.03917736128871202,1,0.18,1,0.8604279760724528,-0.005069079859326277,0.04234594783200212,0,0.0,1,0.9278680015987179,-0.023950518494426486,0.03135224252428092,0,0.0,1,alpha_pos,1.0
alpha_pos,30,0.8199767224211617,0.17315175146779746,0.04102991236632012,1,0.18,1,0.7823689058426597,-0.02369490435633951,0.03881319947548436,0,0.0,1,0.9403906234237317,-0.005521432977071915,0.03261610543288132,0,0.0,1,alpha_pos,1.0
alpha_pos,31,0.8208618058164308,0.1052639800514386,0.04038690217108169,1,0.18,1,0.7532243980982352,0.025200333599287163,0.03946639668578293,0,0.0,1,0.9252432187152305,-0.04031582883890431,0.031940282898050114,0,0.0,1,alpha_pos,1.0
alpha_pos,32,0.7806778609294573,0.20182401876274128,0.03846687451128102,1,0.18,1,0.808887456970515,0.03737564925089984,0.03872787020613277,0,0.0,1,0.9326739268146156,-0.05163544747134017,0.02910760858599917,0,0.0,1,alpha_pos,1.0
alpha_pos,33,0.8187516038961181,0.14212623130412355,0.03456898201068323,1,0.18,1,0.7728206607004322,-0.031934444525692544,0.035589406192986166,0,0.0,1,0.9238389419388237,0.0011019347085061946,0.031063981393022938,0,0.0,1,alpha_pos,1.0
alpha_pos,34,0.8143652345268402,0.11011351276930274,0.037744660317009855,1,0.18,1,0.7425154030160164,0.05265502742401376,0.039478349270221265,0,0.0,1,0.94237175655672,0.013172226236092967,0.03115584152722967,0,0.0,1,alpha_pos,1.0
alpha_pos,35,0.7493042222061179,0.22279338083398206,0.03353715915536003,1,0.18,1,0.8377208267529436,-0.0330829622574905,0.03791230630238532,0,0.0,1,0.9354188584068809,-0.015154301774729085,0.03103165200176854,0,0.0,1,alpha_pos,1.0
alpha_pos,36,0.7817733863160575,0.17620624201700455,0.03637855791514697,1,0.18,1,0.7660491308768276,-0.008141975359289604,0.04075416679186883,0,0.0,1,0.930229367219626,-0.005243246301453905,0.03171936756778107,0,0.0,1,alpha_pos,1.0
alpha_pos,37,0.8573911345532733,0.23325376967481576,0.041073571790498295,1,0.18,1,0.8323607050333361,0.005826986296683396,0.039621013872398685,0,0.0,1,0.9381264647479066,-0.02378814443789833,0.03214013399494271,0,0.0,1,alpha_pos,1.0
alpha_pos,38,0.7797550435689623,0.22755467066375457,0.03810608900605177,1,0.18,1,0.7902959662693021,-0.031995844588773525,0.039429985804457855,0,0.0,1,0.9367343037217537,-0.027272074979707107,0.030567762820725736,0,0.0,1,alpha_pos,1.0
alpha_pos,39,0.8426174306419901,0.311275458988857,0.038083356982321015,1,0.18,0,0.7430144322055448,0.001666212274974657,0.03364334024717033,0,0.0,1,0.9378954294432021,-0.025212989670198915,0.03378909824796897,0,0.0,1,alpha_pos,1.0
alpha_pos,40,0.8414231757296909,0.18744620477398896,0.04039729935840983,1,0.18,1,0.8490187284111201,0.04573183436964282,0.039643967066870955,0,0.0,1,0.9279835656860561,0.012032167715750181,0.03066077998455547,0,0.0,1,alpha_pos,1.0
alpha_pos,41,0.814805984199589,0.15586680036523376,0.030768056791759344,1,0.18,1,0.8336455399543519,0.03958445848325809,0.04351310741996097,0,0.0,1,0.923491351681707,-0.02955532087401657,0.029629092180599285,0,0.0,1,alpha_pos,1.0
alpha_pos,42,0.7905227846006531,0.18010422174391677,0.037076355583264616,1,0.18,1,0.8011070682718706,0.027006221464694433,0.03573865793392759,0,0.0,1,0.9273217824679708,0.0032737289391574134,0.03192594796638795,0,0.0,1,alpha_pos,1.0
alpha_pos,43,0.83521272097706,0.26613623775043854,0.039461296262141676,1,0.18,0,0.8231977304537287,0.0605166685134406,0.04065716935751057,0,0.0,1,0.9265567473414971,-0.005163033217789697,0.030456795170478692,0,0.0,1,alpha_pos,1.0
alpha_pos,44,0.8126790391492863,0.224801516573774,0.03492215495862508,1,0.18,1,0.7871275356410695,-0.017616621267977584,0.04112670450805219,0,0.0,1,0.9241240736248929,-0.0641676295476296,0.0288127596911518,1,0.0,0,alpha_pos,1.0
alpha_pos,45,0.7842303700749993,0.20903512118755666,0.03580474799048196,1,0.18,1,0.7926201624873833,-0.021407535664556093,0.04026772398302421,0,0.0,1,0.9421866705838013,0.011843820192559437,0.03433048168358235,0,0.0,1,alpha_pos,1.0
alpha_pos,46,0.7978308738703956,0.17787312851691542,0.039955245797327336,1,0.18,1,0.8430179358101206,0.0058483266560045615,0.04498124705607867,0,0.0,1,0.9168658908056043,0.002319166828918768,0.03009263174150972,0,0.0,1,alpha_pos,1.0
alpha_pos,47,0.8084880929255793,0.17093296693517931,0.040531598464947034,1,0.18,1,0.8327851636750321,0.038810340082278495,0.03990199540505006,0,0.0,1,0.9482287623066493,0.031657614816405374,0.03509531666352552,0,0.0,1,alpha_pos,1.0
alpha_pos,48,0.806863721002778,0.20617435332612644,0.042374550284615,1,0.18,1,0.7998438245619558,0.07615433283736449,0.04303415364366731,0,0.0,1,0.948273772710761,-0.039727578641050115,0.03204787780841973,0,0.0,1,alpha_pos,1.0
alpha_pos,49,0.7797184860107828,0.23041523281883247,0.0423671620660546,1,0.18,1,0.8435608210823795,0.026960084628018507,0.03827777679415558,0,0.0,1,0.9389156426215347,-0.022210792165679477,0.032845162922982875,0,0.0,1,alpha_pos,1.0
alpha_pos,50,0.8405334344431017,0.14462545636476234,0.04528477056148401,1,0.18,1,0.828527767194441,-0.04046432255457419,0.03843974492684426,0,0.0,1,0.9376762189411643,0.017913791166236055,0.03268235448029308,0,0.0,1,alpha_pos,1.0
alpha_pos,51,0.8106682880125746,0.09179765621435206,0.04052052426480793,1,0.18,0,0.8326796201051936,0.039637136244311165,0.04452479011990763,0,0.0,1,0.9320662557522633,-0.017035904869586345,0.029216125966260578,0,0.0,1,alpha_pos,1.0
alpha_pos,52,0.8376633692653667,0.17219789592884335,0.04187612260052479,1,0.18,1,0.7604708114563483,0.013599148048319158,0.037451345474660606,0,0.0,1,0.949648185776863,0.046978037349259615,0.03521584762335127,0,0.0,1,alpha_pos,1.0
alpha_pos,53,0.8446807781821222,0.13878118056805494,0.03696804580333385,1,0.18,1,0.8212004161458374,-0.00954565613980899,0.03679943958255793,0,0.0,1,0.9457658655375462,-0.030203505939778896,0.033850214144539516,0,0.0,1,alpha_pos,1.0
alpha_pos,54,0.8102733182470865,0.16890908950071215,0.03872953756767681,1,0.18,1,0.8503853358052631,0.007071685447385749,0.038965717921276864,0,0.0,1,0.9390322538888313,-0.028265727916235966,0.031464021138512474,0,0.0,1,alpha_pos,1.0
alpha_pos,55,0.8392741069893705,0.26962886280925313,0.04655824492082695,1,0.18,1,0.7644093702163359,0.03452395618259091,0.036376808782433885,0,0.0,1,0.9272705154324299,-0.007646211402070139,0.03332976739143983,0,0.0,1,alpha_pos,1.0
alpha_pos,56,0.8312951044087623,0.11090872994767736,0.04226508959669721,1,0.18,1,0.7607533493183438,0.022411594706325918,0.034418715301894234,0,0.0,1,0.9192093597162718,-0.028261025726473647,0.03095557151111421,0,0.0,1,alpha_pos,1.0
alpha_pos,57,0.8053954433671703,0.18142702303154776,0.034376048970048756,1,0.18,1,0.7671487457806906,0.05597372184958445,0.03817092512975084,0,0.0,1,0.929281206347636,-0.03894975124285688,0.029643569972189962,0,0.0,1,alpha_pos,1.0
alpha_pos,58,0.8062584438792759,0.208706955223671,0.039809890889306684,1,0.18,1,0.8028474366827948,-0.06739925689063196,0.035466211503035236,0,0.0,1,0.9002409144228811,0.053697235975592165,0.032312001959636134,0,0.0,1,alpha_pos,1.0
alpha_pos,59,0.8222911858235515,0.17827593087491714,0.04067864057754973,1,0.18,1,0.7647078495747013,0.04033593879502886,0.03897174381648795,0,0.0,1,0.9201108462900365,-0.040702800024898414,0.031891535753245784,0,0.0,1,alpha_pos,1.0
alpha_pos,60,0.8134186801355836,0.18358918619615794,0.039459266211041136,1,0.18,1,0.7793922469288005,0.010939301038433949,0.03829264419737973,0,0.0,1,0.9257102220158939,0.018458995578967605,0.03016677980509921,0,0.0,1,alpha_pos,1.0
alpha_pos,61,0.8300078128485954,0.27129310059237854,0.04088500680416747,1,0.18,0,0.8309657725393297,-0.061759393362756314,0.043822632328217606,0,0.0,1,0.9444600379679863,0.06161842220069617,0.03204949453898934,0,0.0,1,alpha_pos,1.0
alpha_pos,62,0.7722653750744617,0.1321941385163443,0.03726775346008505,1,0.18,1,0.8064035960767886,-0.04019659834521983,0.03896128005875116,0,0.0,1,0.9224451316357815,0.022243545122637137,0.03291057912337681,0,0.0,1,alpha_pos,1.0
alpha_pos,63,0.844799735504322,0.11879680681050175,0.037241749205026285,1,0.18,1,0.8151018465521629,-0.018279242056582885,0.04222957575008896,0,0.0,1,0.9490738702670459,0.015420126876386967,0.035084931032559157,0,0.0,1,alpha_pos,1.0
alpha_pos,64,0.7978546154496816,0.2451379176333131,0.03836305237504744,1,0.18,1,0.7655573429111294,-0.014856618472644164,0.03446426638028133,0,0.0,1,0.933786239267258,-0.02118408041284328,0.03181113278822801,0,0.0,1,alpha_pos,1.0
alpha_pos,65,0.8062400700878287,0.14686008473102508,0.03489738103164045,1,0.18,1,0.82717842882353,-0.03679113073243993,0.03773605035107161,0,0.0,1,0.9264217839179321,-0.004051906672928197,0.033164090918848914,0,0.0,1,alpha_pos,1.0
alpha_pos,66,0.8114394124707676,0.1614816724804067,0.032347585281990276,1,0.18,1,0.7277802212392716,-0.025425743977110456,0.03393205688849784,0,0.0,1,0.9296076739369034,-0.007034597288980383,0.031943343293881515,0,0.0,1,alpha_pos,1.0
alpha_pos,67,0.825978226872218,0.27849568930290036,0.03837889799525084,1,0.18,0,0.8284539609679352,0.022325732351461795,0.03925184544914127,0,0.0,1,0.9304256328534019,-0.029297787210104186,0.03163926661478249,0,0.0,1,alpha_pos,1.0
alpha_pos,68,0.7941220255910826,0.20058535878295403,0.03559279017223487,1,0.18,1,0.8126231466916385,-0.10251253103136981,0.038648691921957634,1,0.0,0,0.9275509272017206,0.06848122911203686,0.029172561811141084,1,0.0,0,alpha_pos,1.0
alpha_pos,69,0.8013576278015448,0.1431309054851704,0.038408285084957326,1,0.18,1,0.8048560503217139,0.0053242083665768405,0.03278994709364828,0,0.0,1,0.9405377335385803,-0.062296020490100586,0.03123041949160386,1,0.0,0,alpha_pos,1.0
alpha_pos,70,0.805293360937013,0.22150419231311472,0.039695152621663496,1,0.18,1,0.8105636198700585,-0.02202045038187009,0.036509129579710344,0,0.0,1,0.9426671527176534,-0.009989037933636223,0.03367430466847775,0,0.0,1,alpha_pos,1.0
alpha_pos,71,0.7990733481604877,0.1176833410097614,0.04042345842608753,1,0.18,1,0.8102524856035604,0.04193583868381404,0.03844339297515794,0,0.0,1,0.9346949003584386,-0.03349137631480008,0.0346314260531998,0,0.0,1,alpha_pos,1.0
alpha_pos,72,0.817158135362479,0.19696898906507823,0.0409531517939427,1,0.18,1,0.8149313459934763,0.008077146318376815,0.038551228604758056,0,0.0,1,0.9054012342781793,0.0008267487836959983,0.029787600189436467,0,0.0,1,alpha_pos,1.0
alpha_pos,73,0.8511668077017245,0.17588312913814566,0.043285313632585275,1,0.18,1,0.8222696619977253,-0.027765338854854854,0.041095060553034295,0,0.0,1,0.9450117039211273,0.01176751739833931,0.031528564480705366,0,0.0,1,alpha_pos,1.0
alpha_pos,74,0.7720482815421653,0.12242268049232681,0.04108191738745462,1,0.18,1,0.7898781119541972,0.0019945830247381515,0.044325377374294234,0,0.0,1,0.9235104196661741,0.00226834104384684,0.03472089769648075,0,0.0,1,alpha_pos,1.0
alpha_pos,75,0.8119208726647174,0.14358218570351117,0.04365545721311482,1,0.18,1,0.8143296823955745,-0.01331933074607362,0.0384053711072097,0,0.0,1,0.9498526012416304,0.07429830911639237,0.03016328649785093,1,0.0,0,alpha_pos,1.0
alpha_pos,76,0.8327653629862946,0.23549878396089954,0.037142066587982005,1,0.18,1,0.781391200499096,-0.07168549374812674,0.04397829347419533,0,0.0,1,0.936222882154779,0.0025886394655281293,0.029861262459656927,0,0.0,1,alpha_pos,1.0
alpha_pos,77,0.8164583463439681,0.1437238611241827,0.03989239827251596,1,0.18,1,0.7646424598488959,0.08400420444377873,0.036429560874541876,1,0.0,0,0.9253159592043095,0.033928240313849625,0.03464389156306779,0,0.0,1,alpha_pos,1.0
alpha_pos,78,0.8302588079751186,0.19273073976004473,0.04214294692393114,1,0.18,1,0.7957851109319163,-0.01892177445503225,0.03908038059607034,0,0.0,1,0.943213958432151,-0.01768524049669188,0.031616527577854575,0,0.0,1,alpha_pos,1.0
alpha_pos,79,0.8190586039814803,0.2673706282369224,0.03497845537496185,1,0.18,0,0.8160075803585869,-0.057878873786458306,0.03860730877891733,0,0.0,1,0.9295496502859625,0.03971285571313504,0.03239540689350681,0,0.0,1,alpha_pos,1.0
alpha_pos,80,0.7837926890077669,0.150669493740207,0.04094146348514503,1,0.18,1,0.8231655879931632,0.03348120168677686,0.04333455655523854,0,0.0,1,0.9468720774332436,-0.029878383129077042,0.030722971479404327,0,0.0,1,alpha_pos,1.0
alpha_pos,81,0.7997083789804479,0.18911518473331895,0.03643050438707922,1,0.18,1,0.7564349366807422,0.04358469328384691,0.0403994696481838,0,0.0,1,0.9115757696479853,-0.04344550955954535,0.029387677202640565,0,0.0,1,alpha_pos,1.0
alpha_pos,82,0.8090200581046121,0.16535650381839342,0.0423422428063017,1,0.18,1,0.7906887514566387,0.018672238224959715,0.040187628751518926,0,0.0,1,0.9279716922622827,-0.0020662762354906774,0.03328568433094392,0,0.0,1,alpha_pos,1.0
alpha_pos,83,0.827506727944654,0.24526945150132556,0.03793725168915621,1,0.18,1,0.7733719189742517,0.06703403374051609,0.03713716900236343,0,0.0,1,0.9497707966962053,-0.07735633436849419,0.0328313501890911,1,0.0,0,alpha_pos,1.0
alpha_pos,84,0.7926290614868253,0.1967286631184487,0.035396895500465694,1,0.18,1,0.8380357516144844,0.003380968964231208,0.04558356749888707,0,0.0,1,0.9392760085040901,-0.03602553732126985,0.03268935452436694,0,0.0,1,alpha_pos,1.0
alpha_pos,85,0.7987507499922759,0.18760411304324243,0.03704387075995671,1,0.18,1,0.8809411966303338,0.05141862766715071,0.04318180814106797,0,0.0,1,0.9279518804298584,-0.008333058117255623,0.0336778018377356,0,0.0,1,alpha_pos,1.0
alpha_pos,86,0.8100082924447047,0.23513368836451204,0.03489116223102234,1,0.18,1,0.7561102129718069,-0.006425927556195199,0.038643303706360585,0,0.0,1,0.8985508144216418,0.05511420909657931,0.030444902969662634,0,0.0,1,alpha_pos,1.0
alpha_pos,87,0.7563959229127256,0.13871564640384026,0.037506326852204536,1,0.18,1,0.7747608792983269,0.05005467376944344,0.036454552478383015,0,0.0,1,0.9417113012106332,-0.07830891718821505,0.033703118907538,1,0.0,0,alpha_pos,1.0
alpha_pos,88,0.8196670582950566,0.18873187147233253,0.04575983918062706,1,0.18,1,0.8190841691393365,0.04220065987945153,0.03799996862028719,0,0.0,1,0.9355686528142462,-0.03478503958368358,0.03272919388543211,0,0.0,1,alpha_pos,1.0
alpha_pos,89,0.7724207142180537,0.04609657180274798,0.03666935342129782,0,0.18,0,0.8238969968508009,-0.039032938972642234,0.03305260894655976,0,0.0,1,0.9476430760442459,0.015638970729877848,0.03135529947824146,0,0.0,1,alpha_pos,1.0
alpha_pos,90,0.7881412551556091,0.11513430483365919,0.03542700980288606,1,0.18,1,0.8261177505324534,-0.06794716574698213,0.04273354081211039,0,0.0,1,0.9393855612369951,-0.06427896066970498,0.0321889548755959,1,0.0,0,alpha_pos,1.0
alpha_pos,91,0.8550904880954328,0.23595426591372307,0.043985775051818665,1,0.18,1,0.8529300077175251,-0.020642598836686187,0.041695240719644804,0,0.0,1,0.9300473157876349,-0.03118642357127695,0.027893832373303194,0,0.0,1,alpha_pos,1.0
alpha_pos,92,0.7905198644892529,0.14140939070032113,0.0429175232900968,1,0.18,1,0.8190079716889365,0.07332696924558552,0.044287928536178134,0,0.0,1,0.8985571363970838,-0.011558639251820248,0.030393031304276053,0,0.0,1,alpha_pos,1.0
alpha_pos,93,0.7303949975048588,0.088850905146885,0.037942236388655515,1,0.18,0,0.7583329770209688,-0.02002655206753025,0.037680356301852846,0,0.0,1,0.9268480876355384,0.0680070436289526,0.03166600180968233,1,0.0,0,alpha_pos,1.0
alpha_pos,94,0.7928748728443971,0.19314256422378898,0.03727541803341923,1,0.18,1,0.7954091885958529,0.006164625681674173,0.03725038758426706,0,0.0,1,0.9408043381646095,-0.00010667091348472956,0.0341934900769838,0,0.0,1,alpha_pos,1.0
alpha_pos,95,0.782064180939901,0.2614608431347661,0.03747451409466287,1,0.18,0,0.8198844207582577,0.053142194476329126,0.04076115883937862,0,0.0,1,0.937879622282734,-0.00429773933436709,0.03414472523697774,0,0.0,1,alpha_pos,1.0
alpha_pos,96,0.8040307038969471,0.1545369740978825,0.03772993260611156,1,0.18,1,0.8016396406477578,-0.016401018412327762,0.04105115393741526,0,0.0,1,0.9368804764616906,0.03769249935048176,0.033193933341780175,0,0.0,1,alpha_pos,1.0
alpha_pos,97,0.8263115458961476,0.10989512616137583,0.0453743660975047,1,0.18,1,0.7268423623674198,0.020467327220487077,0.037189587067687956,0,0.0,1,0.9506774415238205,0.01683096465210047,0.03004082457353348,0,0.0,1,alpha_pos,1.0
alpha_pos,98,0.8156002040241188,0.13229416238939604,0.03317666905083334,1,0.18,1,0.760566443338512,0.03312420266521323,0.03768516798486494,0,0.0,1,0.9308913167405978,-0.00406505590249008,0.032460681323476515,0,0.0,1,alpha_pos,1.0
alpha_pos,99,0.7974471024797822,0.20363569254036,0.038556440004183214,1,0.18,1,0.817958770513036,-0.016614597991445507,0.0441272502232769,0,0.0,1,0.9198153116834865,0.08706291593181824,0.031810914853365124,1,0.0,0,alpha_pos,1.0
alpha_pos,100,0.8400188999057515,0.23804483047863925,0.042560335999689405,1,0.18,1,0.8123923567473846,-0.09608850484871449,0.03499001170078073,1,0.0,0,0.9480727505228644,-0.02384878294978471,0.03742209319482708,0,0.0,1,alpha_pos,1.0
alpha_pos,101,0.7646292202436208,0.13871523851747167,0.0350778458710532,1,0.18,1,0.8277913480990732,0.005239611722511961,0.04267466507749413,0,0.0,1,0.9200686356293343,-0.029586844308510923,0.032128604193210605,0,0.0,1,alpha_pos,1.0
alpha_pos,102,0.8046647662657253,0.1975375965392175,0.03478061516143054,1,0.18,1,0.8459218461973728,0.04701696106743422,0.04113546178783306,0,0.0,1,0.919468485890091,-0.0016249741014528185,0.030679905698380465,0,0.0,1,alpha_pos,1.0
alpha_pos,103,0.7800237096426874,0.12456493938336402,0.04112407917700665,1,0.18,1,0.8295361537843359,0.014489639494892273,0.04202280940669753,0,0.0,1,0.9457752873058449,-0.01649790146551602,0.03454447257913141,0,0.0,1,alpha_pos,1.0
alpha_pos,104,0.7933413152131336,0.1503457176131747,0.040538268360650824,1,0.18,1,0.8062487659957935,0.01381619678292791,0.043759857308045415,0,0.0,1,0.9052068247685615,0.03662671442628483,0.032722983521909645,0,0.0,1,alpha_pos,1.0
alpha_pos,105,0.7781513363174782,0.17225645857313848,0.03791394158883897,1,0.18,1,0.7708357869794769,0.024469719538083246,0.03566690420111031,0,0.0,1,0.9390203944005955,0.006613273746471142,0.031505078082216934,0,0.0,1,alpha_pos,1.0
alpha_pos,106,0.7326088045226784,0.25841975189809524,0.030708105930732414,1,0.18,0,0.7354435830573995,-0.10291790773292137,0.03302879160105107,1,0.0,0,0.9182494425271556,0.030069115396893838,0.030833117458167435,0,0.0,1,alpha_pos,1.0
