scenario,dataset,recov_r_alpha_pos,est_gamma_alpha_pos,se_gamma_alpha_pos,ci_excludes0_alpha_pos,true_gamma_alpha_pos,ci_covers_true_alpha_pos,recov_r_alpha_neg,est_gamma_alpha_neg,se_gamma_alpha_neg,ci_excludes0_alpha_neg,true_gamma_alpha_neg,ci_covers_true_alpha_neg,recov_r_beta,est_gamma_beta,se_gamma_beta,ci_excludes0_beta,true_gamma_beta,ci_covers_true_beta,largest_gamma_param,target_is_largest
alpha_pos,45,0.7665922493649989,-0.03125826220976197,0.06032168624283026,0,0.1,0,0.8534905979214842,-0.11269750380256885,0.07310460733724254,0,0.0,1,0.9479621426865128,0.09035891090417657,0.04906581818625694,0,0.0,1,alpha_neg,0.0
alpha_pos,46,0.7061952243043071,0.08055632128322822,0.04853627275797985,0,0.1,1,0.8638314034153493,0.1157555333533668,0.07799645515178882,0,0.0,1,0.9256515764600235,-0.04824952645476036,0.04729322684655273,0,0.0,1,alpha_neg,0.0
alpha_pos,47,0.8018205656574721,0.009136531952077274,0.0644732165363815,0,0.1,1,0.8106187004232541,0.02741967051491476,0.0769471666855852,0,0.0,1,0.9415046741556802,0.019431954274800062,0.05269040811620492,0,0.0,1,alpha_neg,0.0
alpha_pos,48,0.7982645739155627,0.07770855298857875,0.048378675710651305,0,0.1,1,0.8177015380726581,-0.06402736461739936,0.05576884323659629,0,0.0,1,0.958974847379726,0.0150882499743808,0.048578234945752786,0,0.0,1,alpha_pos,1.0
alpha_pos,49,0.72818170138928,0.002754938418302089,0.057981828889703824,0,0.1,1,0.7202931046788402,-0.0117743991085111,0.05058895201456376,0,0.0,1,0.8959584382717883,-0.011167560361168598,0.04867305153575674,0,0.0,1,alpha_neg,0.0
alpha_pos,50,0.7915280394244079,0.08252867792786843,0.06101794546111261,0,0.1,1,0.7284021355392902,-0.04773626010247233,0.05662630686701103,0,0.0,1,0.8842266245657668,-0.02024944852950485,0.05404129172164493,0,0.0,1,alpha_pos,1.0
alpha_pos,51,0.7731316430374805,0.1448358315891448,0.06511690733909622,1,0.1,1,0.8203420503537516,0.03068321305671567,0.06774139873581088,0,0.0,1,0.9316316282613964,-0.008033585659565284,0.04211127097854551,0,0.0,1,alpha_pos,1.0
alpha_pos,52,0.8076266789490796,-0.004954582780469309,0.07480211243271022,0,0.1,1,0.8781023429966225,0.06286066997770398,0.06164536057627212,0,0.0,1,0.9171863890910124,0.002871076546518144,0.05257819418070461,0,0.0,1,alpha_neg,0.0
alpha_pos,53,0.7113667878829071,-0.04698358891737473,0.05156378291148936,0,0.1,0,0.7378970187800593,-0.16026660015638092,0.06008517929592147,1,0.0,0,0.9354330443622922,0.0009075269468956869,0.051695179957530354,0,0.0,1,alpha_neg,0.0
alpha_pos,54,0.7615248555254869,-0.01374801821124413,0.06699695287137898,0,0.1,1,0.8235115481679682,0.07697598696950751,0.06750880652418496,0,0.0,1,0.9062644230020098,0.040033735723143934,0.04305956536893766,0,0.0,1,alpha_neg,0.0
alpha_pos,55,0.7904524787726243,0.23009531054728646,0.0609444767077893,1,0.1,0,0.8357540421588516,0.02956435293932823,0.063342589882745,0,0.0,1,0.9142043058316034,0.04643305832144378,0.049348378734214535,0,0.0,1,alpha_pos,1.0
alpha_pos,56,0.7759402643094504,0.018363337038641004,0.0475617341289749,0,0.1,1,0.7983306879457469,-0.1332301978823544,0.06583968833577436,1,0.0,0,0.931685674529015,0.03347720354381249,0.05514799176494958,0,0.0,1,alpha_neg,0.0
alpha_pos,57,0.6716625478912929,-0.010127205977571,0.05049296231073914,0,0.1,0,0.8107315954736777,0.10014770357610923,0.06494148276481919,0,0.0,1,0.9405477384777406,0.03367052097694192,0.06202321509398176,0,0.0,1,alpha_neg,0.0
alpha_pos,58,0.8137631084040295,0.25364713880761325,0.0626255646898535,1,0.1,0,0.8873082438018558,0.13692973065653355,0.071220111669785,0,0.0,1,0.9369721374927666,-0.01746251906471625,0.04750971613902886,0,0.0,1,alpha_pos,1.0
alpha_pos,59,0.7604161255718674,0.2282372882168247,0.04981892262221897,1,0.1,0,0.71060338160125,0.17853735293759257,0.05650890476015232,1,0.0,0,0.9694808417019168,0.026123606360649945,0.057450190272057146,0,0.0,1,alpha_pos,1.0
alpha_pos,60,0.8922423017943981,0.07782164927889204,0.06649723012984117,0,0.1,1,0.6557619217916073,0.03397970656932109,0.041009554115902486,0,0.0,1,0.9145641422626228,0.01850961973690015,0.04154296171864674,0,0.0,1,alpha_pos,1.0
alpha_pos,61,0.7315971310932868,0.009335736841790714,0.06045104627053518,0,0.1,1,0.7294375217572472,-0.009827839354150665,0.061210176849771133,0,0.0,1,0.9177171906161858,0.039226938522453805,0.057833655311729244,0,0.0,1,beta,0.0
alpha_pos,62,0.7548312163167408,0.15771567823009724,0.059214346146689516,1,0.1,1,0.8201977755471664,0.08493244582752114,0.06512419121484664,0,0.0,1,0.9114866712502945,-0.12544253807785802,0.05875643492129045,1,0.0,0,alpha_pos,1.0
alpha_pos,63,0.732933940626155,0.025214192298192654,0.07160103183587861,0,0.1,1,0.8063396334585853,0.043914663214187986,0.06893362415748215,0,0.0,1,0.9039351390725102,-0.11233362399590836,0.04409775927043902,1,0.0,0,beta,0.0
alpha_pos,64,0.8169515520807801,0.08617381734709902,0.061793245497938735,0,0.1,1,0.7611596190500676,-0.02238281830522606,0.05332000852022197,0,0.0,1,0.9025153397951258,-0.07620073050727982,0.056038012363911635,0,0.0,1,alpha_pos,1.0
alpha_pos,65,0.789599181952653,0.15899742238276385,0.06517644367024208,1,0.1,1,0.7656834585087879,-0.08948274525479409,0.053404230174338395,0,0.0,1,0.9333017733803577,0.019582009238250906,0.048558145617176196,0,0.0,1,alpha_pos,1.0
alpha_pos,66,0.8209462986819169,0.01724289769374539,0.06934930886759494,0,0.1,1,0.8229889394081735,-0.026880844353093996,0.060390636043918,0,0.0,1,0.9309431489134741,-0.018812987273170174,0.05783971590207621,0,0.0,1,alpha_neg,0.0
alpha_pos,67,0.8083588825426483,0.13788013774446448,0.07934789262947503,0,0.1,1,0.7742935280979327,0.08048053444617721,0.06253617837333578,0,0.0,1,0.9297963508122955,-0.07823617210808065,0.04976787285819332,0,0.0,1,alpha_pos,1.0
alpha_pos,68,0.7547133344738411,0.11027508290456445,0.05346446028528556,1,0.1,1,0.7879735086712001,0.08041146030121747,0.05796546277741278,0,0.0,1,0.9583160592423501,0.034857682082949495,0.05724207157523291,0,0.0,1,alpha_pos,1.0
alpha_pos,69,0.7909927572766215,-0.0791665012629809,0.06441284011608372,0,0.1,0,0.8480922117733865,-0.123285607322942,0.05999967489559316,1,0.0,0,0.9343277068940647,0.029851005741926603,0.053279533903712685,0,0.0,1,alpha_neg,0.0
alpha_pos,70,0.879640768858537,0.20390155363336376,0.05731141669880013,1,0.1,1,0.7345951024354314,-0.12334755341561852,0.055437163712165616,1,0.0,0,0.9532146271615147,0.0030761732850178207,0.0498814572297156,0,0.0,1,alpha_pos,1.0
alpha_pos,71,0.870822513065356,0.1727182151079301,0.0655476599573577,1,0.1,1,0.7242458295929703,0.04734635394269841,0.05191190284473179,0,0.0,1,0.8895506883308315,-0.00979996549709528,0.04707707609848173,0,0.0,1,alpha_pos,1.0
alpha_pos,72,0.7359328184623534,0.09470871143649456,0.06670196050578135,0,0.1,1,0.8023434011032423,-0.15265153975890292,0.06175598931082206,1,0.0,0,0.946317250887227,0.09368009119609486,0.04951072237038666,0,0.0,1,alpha_neg,0.0
alpha_pos,73,0.8050085734263924,0.08647102470585548,0.07206714971001985,0,0.1,1,0.700176565881129,0.015177098860161421,0.052452321080618654,0,0.0,1,0.9108175925209213,0.01488300025058675,0.054353383333595545,0,0.0,1,alpha_pos,1.0
alpha_pos,74,0.8134222860620891,0.165147383156396,0.05669051270115784,1,0.1,1,0.714893326400457,0.07006178414215068,0.06599039514596917,0,0.0,1,0.9190461603064598,0.013849064631186151,0.0534829642346206,0,0.0,1,alpha_pos,1.0
alpha_pos,75,0.7031999069787782,0.2064070886475181,0.05735321288531697,1,0.1,1,0.8550914414807006,0.13626535051620417,0.06350733895167988,1,0.0,0,0.9684359945600564,-0.1177047794988499,0.05587459233834751,1,0.0,0,alpha_pos,1.0
alpha_pos,76,0.7580878521236314,0.019416943119835578,0.07576097309646487,0,0.1,1,0.8440997175971923,-0.053747128410614874,0.06370571418915179,0,0.0,1,0.939901160599528,-0.04346777472038738,0.051618179236152945,0,0.0,1,alpha_neg,0.0
alpha_pos,77,0.7758312004037916,0.17061791511859292,0.050965245789018364,1,0.1,1,0.7226657564677588,-0.02063308252009651,0.0497476264966955,0,0.0,1,0.8943976523910437,0.00023073443917999016,0.04002982456318397,0,0.0,1,alpha_pos,1.0
alpha_pos,78,0.7642277180420202,0.1129710208367456,0.04709957158278449,1,0.1,1,0.8659428850780704,0.021339801926427326,0.06906715372186803,0,0.0,1,0.9549083663064482,0.04318124759091099,0.054942981845119254,0,0.0,1,alpha_pos,1.0
alpha_pos,79,0.8043261037774971,0.13013976644309513,0.06910635900880101,0,0.1,1,0.845813749361137,0.05418687218508565,0.06301881233150795,0,0.0,1,0.9532463562992821,0.024644123191306964,0.049869957781191375,0,0.0,1,alpha_pos,1.0
alpha_pos,80,0.8169380010357237,0.03457394071972832,0.05292192884259735,0,0.1,1,0.8481395224548193,-0.139612946549466,0.07032061376110403,1,0.0,0,0.9421714308768544,0.11974402124566694,0.05159325480747228,1,0.0,0,alpha_neg,0.0
alpha_pos,81,0.6873102422014801,0.2795578818646971,0.06760816934035327,1,0.1,0,0.8282784348329432,0.1330783991341432,0.06742514741040559,1,0.0,0,0.9352204627995568,-0.024869561573063515,0.05317919496197414,0,0.0,1,alpha_pos,1.0
alpha_pos,82,0.7700608651343397,0.12097156056341377,0.05397843590749306,1,0.1,1,0.8164640036280014,0.07570778306065391,0.06624003778497536,0,0.0,1,0.8955871450600696,0.06500843614802673,0.05761547681534493,0,0.0,1,alpha_pos,1.0
alpha_pos,83,0.8156529841743397,0.16916087311972955,0.05947182368931905,1,0.1,1,0.7570484603361256,-0.11944018275398297,0.06355918497054099,0,0.0,1,0.8829015531393934,-0.06220431332732185,0.05522898111360289,0,0.0,1,alpha_pos,1.0
alpha_pos,84,0.8023384921304838,0.08637872194011732,0.06303738196072796,0,0.1,1,0.6588548661049466,-0.0004972932437132906,0.04270701609478337,0,0.0,1,0.9511985669728502,0.08013314567449821,0.05808961810540881,0,0.0,1,alpha_pos,1.0
alpha_pos,85,0.8356559160966764,0.22387555211717916,0.05454371208506894,1,0.1,0,0.7440494352004079,0.03412802620867317,0.06511122983864208,0,0.0,1,0.9184782609526214,0.004150974362843093,0.05278124704596296,0,0.0,1,alpha_pos,1.0
alpha_pos,86,0.8236733982187137,0.17613943732140902,0.07085892884574867,1,0.1,1,0.8309329456872857,-0.002442043409992333,0.07424767627019123,0,0.0,1,0.9380311982944891,0.06351101808228801,0.04142587357834177,0,0.0,1,alpha_pos,1.0
alpha_pos,87,0.8157741349196311,0.16057740654803004,0.0664213363016199,1,0.1,1,0.8353705877503739,-0.04282830699994342,0.07209924889453753,0,0.0,1,0.9328949563329771,0.015453940023489866,0.0457109883017765,0,0.0,1,alpha_pos,1.0
alpha_pos,88,0.7027917287718105,0.02416770153897354,0.04491556807593146,0,0.1,1,0.7719011077652534,0.015532299346506196,0.057083772261792336,0,0.0,1,0.9389022804931062,-0.06947221682184651,0.04603616933623597,0,0.0,1,beta,0.0
alpha_pos,89,0.7559645059878362,0.0474568892682328,0.05675069030090688,0,0.1,1,0.851280604381059,0.059275075168987744,0.06957831054276521,0,0.0,1,0.9117286439332197,0.054647338527979254,0.05292387598283112,0,0.0,1,alpha_neg,0.0
alpha_pos,90,0.8099597933881775,0.06880604291149665,0.05492741206456762,0,0.1,1,0.7011394604768718,0.054168056390670204,0.05872186494220244,0,0.0,1,0.9145342410399646,-0.0238023139513484,0.050659376014370934,0,0.0,1,alpha_pos,1.0
alpha_pos,91,0.8196956413462545,0.032989820584011384,0.06889158220778854,0,0.1,1,0.8590445006801299,0.0774830148778866,0.0683759724224686,0,0.0,1,0.9250650421387676,-0.02922845189795089,0.049432291968536955,0,0.0,1,alpha_neg,0.0
alpha_pos,92,0.80087360574425,0.24621490323489137,0.06946992670243972,1,0.1,0,0.7695069785334957,0.08597188962105035,0.06884656684904276,0,0.0,1,0.9418485869600688,-0.035625245496095054,0.05754751411865256,0,0.0,1,alpha_pos,1.0
alpha_pos,93,0.856933359109263,0.06900028703024642,0.08338282054167545,0,0.1,1,0.8192721203994936,-0.10718593377051876,0.06667498345594453,0,0.0,1,0.9471151785179595,-0.05988634427183775,0.05598283405270153,0,0.0,1,alpha_neg,0.0
alpha_pos,94,0.7718232445848423,0.21881541406242572,0.05918217443105407,1,0.1,0,0.8204996419835259,-0.1531144690547087,0.07288365687908986,1,0.0,0,0.9207734658172898,-0.030898839219777374,0.042110464241648944,0,0.0,1,alpha_pos,1.0
alpha_pos,95,0.8275403590685894,0.23712394857356212,0.06465063869094609,1,0.1,0,0.7282518373263551,-0.033399369292044394,0.053947517918384015,0,0.0,1,0.9206737732810187,-0.06850471018656379,0.04554960401263462,0,0.0,1,alpha_pos,1.0
alpha_pos,96,0.7701399181835841,0.20935825393443916,0.06969362796011899,1,0.1,1,0.7908458648791007,0.05930378196691395,0.06036756484462563,0,0.0,1,0.9022498860049305,0.020737371842454236,0.041834761661364316,0,0.0,1,alpha_pos,1.0
alpha_pos,97,0.7976854349307866,-0.010361695188048338,0.05256325697242869,0,0.1,0,0.7819347210316306,-0.01972392420795405,0.056446218016146125,0,0.0,1,0.9420640694107477,-0.0348886238655515,0.05199523556660492,0,0.0,1,beta,0.0
alpha_pos,98,0.815687504238773,0.19387944182700684,0.05463069530712947,1,0.1,1,0.8098978462099033,-0.05723169904874973,0.0648743641496191,0,0.0,1,0.9208892077270521,-0.058661852313571385,0.046905113559758516,0,0.0,1,alpha_pos,1.0
alpha_pos,99,0.769482606164025,0.20470682127188652,0.06273634091474523,1,0.1,1,0.8044510060776883,0.06974918059715708,0.06430913332694498,0,0.0,1,0.944061240832795,0.07285954021297628,0.05498958659192144,0,0.0,1,alpha_pos,1.0
alpha_pos,100,0.7564567413824765,0.014771828442503394,0.07036070707835095,0,0.1,1,0.8095242096263097,-0.014106543070037407,0.05843870938442243,0,0.0,1,0.949488920785219,0.09155448928203462,0.056963760288995614,0,0.0,1,beta,0.0
alpha_pos,101,0.6861152469033079,0.05945388326711071,0.05366776418112989,0,0.1,1,0.8645742886230275,-0.050324212252434254,0.07269590159773845,0,0.0,1,0.9385893091414419,0.015465094109188204,0.05214068931702033,0,0.0,1,alpha_pos,1.0
alpha_pos,102,0.8058938299641464,0.2865805295856921,0.058837602655532006,1,0.1,0,0.8846976391940415,0.09847800419581461,0.07437033649254915,0,0.0,1,0.9648180477770746,-0.11480580129424069,0.05357243025453013,1,0.0,0,alpha_pos,1.0
alpha_pos,103,0.8133587078134694,0.2521344501553332,0.05645306009259916,1,0.1,0,0.732723804420509,-0.010832471346868024,0.05533293290077691,0,0.0,1,0.9369915852459052,-0.025095690031748878,0.060407034378250235,0,0.0,1,alpha_pos,1.0
alpha_pos,104,0.7790173895093591,0.1510890369907403,0.05694525527596727,1,0.1,1,0.8159469207717748,0.004568058635654674,0.07163693702013804,0,0.0,1,0.9519491657941681,-0.03361394112739681,0.05661491112004645,0,0.0,1,alpha_pos,1.0
alpha_pos,105,0.8064953701900616,0.29959085312516853,0.07738501116316718,1,0.1,0,0.8557254952381678,-0.046333007024746034,0.06075884364426652,0,0.0,1,0.9635330626099566,-0.022937368847262402,0.057321859853575435,0,0.0,1,alpha_pos,1.0
alpha_pos,106,0.7994665900181432,0.10009844223189976,0.05091148369325221,1,0.1,1,0.8154561743973788,0.09868268989686282,0.07368483194839272,0,0.0,1,0.9118338824567123,-0.12151998539102128,0.0488336296056327,1,0.0,0,beta,0.0
